timestamp,timestring,K9_D
1469059200000,2016-07-21,10.09739
1469145600000,2016-07-22,13.95382
1469404800000,2016-07-25,32.6359
1469577600000,2016-07-27,54.48453
1469664000000,2016-07-28,64.2018
1470096000000,2016-08-02,54.92239
1470182400000,2016-08-03,49.28157
1470268800000,2016-08-04,43.52103
1470355200000,2016-08-05,30.83219
1470614400000,2016-08-08,23.58511
1470700800000,2016-08-09,16.32948
1470787200000,2016-08-10,12.61044
1470960000000,2016-08-12,10.29374
1471219200000,2016-08-15,6.862492
1471392000000,2016-08-17,24.50963
1471478400000,2016-08-18,33.66002
1471564800000,2016-08-19,46.68242
1471824000000,2016-08-22,61.89082
1471996800000,2016-08-24,69.03831
1472169600000,2016-08-26,76.79475
1472428800000,2016-08-29,81.96571
1472515200000,2016-08-30,62.33609
1472601600000,2016-08-31,74.89073
1472688000000,2016-09-01,49.92715
1473033600000,2016-09-05,33.28477
1473120000000,2016-09-06,23.21551
1473206400000,2016-09-07,18.04112
1473292800000,2016-09-08,14.59152
1473379200000,2016-09-09,13.31746
1473638400000,2016-09-12,8.878304
1473724800000,2016-09-13,17.84546
1473811200000,2016-09-14,20.76547
1474329600000,2016-09-20,16.16924
1474416000000,2016-09-21,13.10509
1474588800000,2016-09-23,21.13984
1474848000000,2016-09-26,28.04673
1475452800000,2016-10-03,35.57548
1475625600000,2016-10-05,43.89243
1475712000000,2016-10-06,43.70605
1475798400000,2016-10-07,41.63734
1476057600000,2016-10-10,39.84158
1476144000000,2016-10-11,26.56105
1476230400000,2016-10-12,19.52553
1476316800000,2016-10-13,15.82404
1476403200000,2016-10-14,10.54936
1476662400000,2016-10-17,12.67665
1476748800000,2016-10-18,13.4016
1476835200000,2016-10-19,12.39975
1476921600000,2016-10-20,11.07178
1477008000000,2016-10-21,11.72044
1477267200000,2016-10-24,11.56639
1477353600000,2016-10-25,10.13919
1477440000000,2016-10-26,9.596339
1477526400000,2016-10-27,9.450991
1477612800000,2016-10-28,10.98817
1477872000000,2016-10-31,17.69584
1477958400000,2016-11-01,12.63058
1478044800000,2016-11-02,28.42042
1478217600000,2016-11-04,19.89935
1478563200000,2016-11-08,24.09957
1478649600000,2016-11-09,36.12287
1478736000000,2016-11-10,54.30791
1478822400000,2016-11-11,60.61472
1479081600000,2016-11-14,65.08174
1479254400000,2016-11-16,68.3222
1479340800000,2016-11-17,67.85784
1479686400000,2016-11-21,62.82386
1479772800000,2016-11-22,59.2054
1479859200000,2016-11-23,53.33165
1479945600000,2016-11-24,40.24924
1480032000000,2016-11-25,26.83283
1480291200000,2016-11-28,30.06802
1480377600000,2016-11-29,24.53251
1480464000000,2016-11-30,19.80331
1480550400000,2016-12-01,32.29943
1480636800000,2016-12-02,42.58559
1480896000000,2016-12-05,49.44303
1480982400000,2016-12-06,62.20177
1481068800000,2016-12-07,68.34956
1481155200000,2016-12-08,72.87821
1481241600000,2016-12-09,73.53171
1481500800000,2016-12-12,76.36197
1481587200000,2016-12-13,84.24131
1481673600000,2016-12-14,82.11413
1481760000000,2016-12-15,87.6922
1481846400000,2016-12-16,90.97609
1482105600000,2016-12-19,93.98405
1482192000000,2016-12-20,93.5115
1482278400000,2016-12-21,82.51799
1482364800000,2016-12-22,65.99612
1482451200000,2016-12-23,61.55517
1482710400000,2016-12-26,50.09028
1482796800000,2016-12-27,42.04171
1482883200000,2016-12-28,30.28006
1482969600000,2016-12-29,24.50619
1483056000000,2016-12-30,16.75
1483488000000,2017-01-04,11.8709
1483574400000,2017-01-05,15.95315
1483660800000,2017-01-06,15.34131
1483920000000,2017-01-09,16.19768
1484006400000,2017-01-10,12.04068
1484092800000,2017-01-11,10.61971
1484179200000,2017-01-12,13.32981
1484265600000,2017-01-13,17.42116
1484524800000,2017-01-16,29.32746
1484611200000,2017-01-17,28.40833
1484697600000,2017-01-18,28.58801
1484784000000,2017-01-19,28.7078
1485129600000,2017-01-23,22.69409
1485216000000,2017-01-24,21.49303
1486080000000,2017-02-03,20.69233
1486339200000,2017-02-06,20.33695
1486425600000,2017-02-07,16.67324
1486512000000,2017-02-08,43.91118
1486598400000,2017-02-09,45.94081
1486944000000,2017-02-13,51.1849
1487030400000,2017-02-14,52.4028
1487116800000,2017-02-15,36.7273
1487203200000,2017-02-16,26.3163
1487289600000,2017-02-17,17.5442
