timestamp,timestring,K9_D
1471564800000,2016-08-19,65.61974
1471824000000,2016-08-22,57.63537
1471910400000,2016-08-23,48.42355
1471996800000,2016-08-24,52.28232
1472083200000,2016-08-25,68.18821
1472169600000,2016-08-26,70.45872
1472428800000,2016-08-29,77.52798
1472515200000,2016-08-30,51.68532
1472601600000,2016-08-31,35.69143
1472688000000,2016-09-01,24.90538
1472774400000,2016-09-02,19.54475
1473033600000,2016-09-05,18.91217
1473120000000,2016-09-06,18.49045
1473206400000,2016-09-07,18.2093
1473292800000,2016-09-08,19.98266
1473379200000,2016-09-09,28.70641
1473465600000,2016-09-10,32.77399
1473638400000,2016-09-12,35.18265
1473724800000,2016-09-13,35.12178
1473811200000,2016-09-14,40.08118
1474243200000,2016-09-19,43.38745
1474329600000,2016-09-20,45.59164
1474416000000,2016-09-21,53.72778
1474502400000,2016-09-22,62.48521
1474588800000,2016-09-23,63.08539
1474848000000,2016-09-26,60.00568
1475107200000,2016-09-29,57.95253
1475193600000,2016-09-30,56.58377
1475452800000,2016-10-03,57.16697
1475539200000,2016-10-04,56.29311
1475625600000,2016-10-05,52.68027
1475712000000,2016-10-06,68.45351
1475798400000,2016-10-07,67.47476
1476144000000,2016-10-11,53.02916
1476230400000,2016-10-12,41.30515
1476316800000,2016-10-13,32.29865
1476403200000,2016-10-14,23.75466
1476662400000,2016-10-17,17.91978
1476748800000,2016-10-18,14.02986
1476835200000,2016-10-19,12.47823
1476921600000,2016-10-20,9.360512
1477008000000,2016-10-21,16.24038
1477267200000,2016-10-24,34.90099
1477353600000,2016-10-25,47.34139
1477440000000,2016-10-26,51.93135
1477526400000,2016-10-27,53.13943
1477612800000,2016-10-28,48.38927
1477872000000,2016-10-31,42.06345
1477958400000,2016-11-01,33.92465
1478044800000,2016-11-02,30.94981
1478131200000,2016-11-03,29.52213
1478217600000,2016-11-04,35.06606
1478476800000,2016-11-07,36.19785
1478563200000,2016-11-08,39.28339
1478649600000,2016-11-09,41.34046
1478736000000,2016-11-10,48.77248
1478822400000,2016-11-11,44.63615
1479081600000,2016-11-14,47.93923
1479168000000,2016-11-15,53.17166
1479254400000,2016-11-16,50.59931
1479340800000,2016-11-17,45.85403
1479427200000,2016-11-18,57.23599
1479686400000,2016-11-21,68.15726
1479772800000,2016-11-22,64.48584
1479859200000,2016-11-23,66.80006
1479945600000,2016-11-24,68.34287
1480032000000,2016-11-25,59.84758
1480291200000,2016-11-28,63.70789
1480377600000,2016-11-29,71.04325
1480464000000,2016-11-30,58.47328
1480550400000,2016-12-01,61.20441
1480636800000,2016-12-02,40.80294
1480896000000,2016-12-05,27.20196
1480982400000,2016-12-06,18.13464
1481068800000,2016-12-07,32.08971
1481155200000,2016-12-08,48.05965
1481241600000,2016-12-09,59.81762
1481500800000,2016-12-12,65.51945
1481587200000,2016-12-13,74.44891
1481673600000,2016-12-14,77.83771
1481760000000,2016-12-15,80.09691
1481846400000,2016-12-16,84.87945
1482105600000,2016-12-19,84.91965
1482192000000,2016-12-20,89.94643
1482278400000,2016-12-21,90.91666
1482364800000,2016-12-22,91.16665
1482451200000,2016-12-23,92.77779
1482710400000,2016-12-26,93.16498
1482796800000,2016-12-27,95.44331
1482883200000,2016-12-28,83.80431
1482969600000,2016-12-29,74.05135
1483056000000,2016-12-30,67.64716
1483401600000,2017-01-03,61.76477
1483488000000,2017-01-04,55.66927
1483574400000,2017-01-05,65.06984
1483660800000,2017-01-06,67.82433
1483920000000,2017-01-09,68.1792
1484006400000,2017-01-10,69.89724
1484092800000,2017-01-11,77.70927
1484179200000,2017-01-12,81.72073
1484265600000,2017-01-13,85.03605
1484524800000,2017-01-16,78.91291
1484611200000,2017-01-17,70.25568
1484697600000,2017-01-18,59.53553
1484784000000,2017-01-19,44.69034
1484870400000,2017-01-20,46.46022
1485129600000,2017-01-23,55.97348
1485216000000,2017-01-24,62.31565
1485993600000,2017-02-02,67.85959
1486080000000,2017-02-03,71.55555
1486339200000,2017-02-06,75.77388
1486425600000,2017-02-07,78.58611
1486512000000,2017-02-08,80.46092
1486598400000,2017-02-09,81.0916
1486684800000,2017-02-10,65.7277
1486944000000,2017-02-13,61.02276
1487030400000,2017-02-14,53.58508
1487116800000,2017-02-15,48.62663
1487203200000,2017-02-16,44.2457
1487289600000,2017-02-17,42.40037
