timestamp,timestring,K9_D
1471564800000,2016-08-19,48.49252
1471824000000,2016-08-22,39.73575
1471910400000,2016-08-23,40.56456
1471996800000,2016-08-24,39.86354
1472083200000,2016-08-25,34.90904
1472169600000,2016-08-26,25.17746
1472428800000,2016-08-29,26.30878
1472515200000,2016-08-30,27.26143
1472601600000,2016-08-31,27.69808
1472688000000,2016-09-01,27.23733
1472774400000,2016-09-02,19.91258
1473033600000,2016-09-05,15.02942
1473120000000,2016-09-06,17.16246
1473206400000,2016-09-07,20.96541
1473292800000,2016-09-08,28.26264
1473379200000,2016-09-09,25.98461
1473465600000,2016-09-10,20.49769
1473638400000,2016-09-12,18.92833
1473724800000,2016-09-13,15.28556
1473811200000,2016-09-14,10.19038
1474243200000,2016-09-19,6.793584
1474329600000,2016-09-20,7.977365
1474416000000,2016-09-21,8.651568
1474502400000,2016-09-22,6.917119
1474588800000,2016-09-23,6.278054
1474848000000,2016-09-26,7.889089
1475107200000,2016-09-29,7.111217
1475193600000,2016-09-30,8.907417
1475452800000,2016-10-03,14.27165
1475539200000,2016-10-04,9.514434
1475625600000,2016-10-05,9.851738
1475712000000,2016-10-06,9.234502
1475798400000,2016-10-07,7.197985
1476144000000,2016-10-11,6.131995
1476230400000,2016-10-12,8.936477
1476316800000,2016-10-13,6.586573
1476403200000,2016-10-14,4.975857
1476662400000,2016-10-17,4.486833
1476748800000,2016-10-18,7.669602
1476835200000,2016-10-19,21.02217
1476921600000,2016-10-20,32.71398
1477008000000,2016-10-21,38.47601
1477267200000,2016-10-24,53.03163
1477353600000,2016-10-25,56.783
1477440000000,2016-10-26,64.04579
1477526400000,2016-10-27,62.93527
1477612800000,2016-10-28,61.70991
1477872000000,2016-10-31,54.47326
1477958400000,2016-11-01,41.87111
1478044800000,2016-11-02,29.303
1478131200000,2016-11-03,19.53533
1478217600000,2016-11-04,13.02355
1478476800000,2016-11-07,14.63475
1478563200000,2016-11-08,20.01291
1478649600000,2016-11-09,15.14375
1478736000000,2016-11-10,33.24399
1478822400000,2016-11-11,33.62097
1479081600000,2016-11-14,29.82137
1479168000000,2016-11-15,28.85529
1479254400000,2016-11-16,34.62149
1479340800000,2016-11-17,32.05537
1479427200000,2016-11-18,32.90873
1479686400000,2016-11-21,33.47764
1479772800000,2016-11-22,38.98509
1479859200000,2016-11-23,44.74003
1479945600000,2016-11-24,40.9378
1480032000000,2016-11-25,32.42008
1480291200000,2016-11-28,34.43387
1480377600000,2016-11-29,49.62268
1480464000000,2016-11-30,61.28691
1480550400000,2016-12-01,72.43688
1480636800000,2016-12-02,80.23569
1480896000000,2016-12-05,82.50281
1480982400000,2016-12-06,82.16237
1481068800000,2016-12-07,83.16998
1481155200000,2016-12-08,85.07629
1481241600000,2016-12-09,86.20472
1481500800000,2016-12-12,66.56072
1481587200000,2016-12-13,62.97845
1481673600000,2016-12-14,55.11694
1481760000000,2016-12-15,48.86585
1481846400000,2016-12-16,45.48047
1482105600000,2016-12-19,41.07301
1482192000000,2016-12-20,35.98415
1482278400000,2016-12-21,33.66683
1482364800000,2016-12-22,27.3828
1482451200000,2016-12-23,20.10709
1482710400000,2016-12-26,17.10844
1482796800000,2016-12-27,19.24879
1482883200000,2016-12-28,22.63644
1482969600000,2016-12-29,32.73804
1483056000000,2016-12-30,45.63486
1483401600000,2017-01-03,61.19242
1483488000000,2017-01-04,61.3078
1483574400000,2017-01-05,63.94878
1483660800000,2017-01-06,62.07697
1483920000000,2017-01-09,50.47551
1484006400000,2017-01-10,44.76141
1484092800000,2017-01-11,37.24836
1484179200000,2017-01-12,28.53588
1484265600000,2017-01-13,22.72756
1484524800000,2017-01-16,17.23509
1484611200000,2017-01-17,13.71233
1484697600000,2017-01-18,13.58602
1484784000000,2017-01-19,15.72399
1484870400000,2017-01-20,25.63415
1485129600000,2017-01-23,35.27128
1485216000000,2017-01-24,47.32369
1485993600000,2017-02-02,63.692
1486080000000,2017-02-03,66.70378
1486339200000,2017-02-06,75.09982
1486425600000,2017-02-07,79.79626
1486512000000,2017-02-08,84.09182
1486598400000,2017-02-09,82.89049
1486684800000,2017-02-10,82.9026
1486944000000,2017-02-13,84.99812
1487030400000,2017-02-14,85.23684
1487116800000,2017-02-15,87.38012
1487203200000,2017-02-16,76.77193
1487289600000,2017-02-17,71.6941
