timestamp,timestring,K9_D
1471564800000,2016-08-19,25.72222
1471824000000,2016-08-22,19.71226
1471910400000,2016-08-23,21.47483
1471996800000,2016-08-24,27.51101
1472083200000,2016-08-25,33.15548
1472169600000,2016-08-26,30.43701
1472428800000,2016-08-29,31.95798
1472515200000,2016-08-30,51.60835
1472601600000,2016-08-31,57.96878
1472688000000,2016-09-01,65.08263
1472774400000,2016-09-02,61.77923
1473033600000,2016-09-05,72.79535
1473120000000,2016-09-06,74.98526
1473206400000,2016-09-07,77.85086
1473292800000,2016-09-08,81.38775
1473379200000,2016-09-09,82.50708
1473465600000,2016-09-10,75.83806
1473638400000,2016-09-12,50.5587
1473724800000,2016-09-13,39.89137
1473811200000,2016-09-14,34.49802
1474243200000,2016-09-19,31.58974
1474329600000,2016-09-20,31.02547
1474416000000,2016-09-21,30.99292
1474502400000,2016-09-22,29.17259
1474588800000,2016-09-23,27.98499
1474848000000,2016-09-26,25.00587
1475107200000,2016-09-29,26.59967
1475193600000,2016-09-30,34.97448
1475452800000,2016-10-03,52.05194
1475539200000,2016-10-04,55.39098
1475625600000,2016-10-05,57.617
1475712000000,2016-10-06,45.30791
1475798400000,2016-10-07,38.30496
1476144000000,2016-10-11,30.77473
1476230400000,2016-10-12,30.99268
1476316800000,2016-10-13,27.56655
1476403200000,2016-10-14,22.43176
1476662400000,2016-10-17,19.90947
1476748800000,2016-10-18,18.587
1476835200000,2016-10-19,21.34657
1476921600000,2016-10-20,25.71255
1477008000000,2016-10-21,32.95368
1477267200000,2016-10-24,45.04606
1477353600000,2016-10-25,51.11918
1477440000000,2016-10-26,47.00463
1477526400000,2016-10-27,40.42736
1477612800000,2016-10-28,31.62991
1477872000000,2016-10-31,29.0468
1477958400000,2016-11-01,46.23023
1478044800000,2016-11-02,51.21816
1478131200000,2016-11-03,41.93766
1478217600000,2016-11-04,36.50545
1478476800000,2016-11-07,40.56503
1478563200000,2016-11-08,38.44685
1478649600000,2016-11-09,25.90007
1478736000000,2016-11-10,33.12693
1478822400000,2016-11-11,51.60116
1479081600000,2016-11-14,65.69848
1479168000000,2016-11-15,72.55216
1479254400000,2016-11-16,73.42722
1479340800000,2016-11-17,78.02949
1479427200000,2016-11-18,79.91563
1479686400000,2016-11-21,86.1376
1479772800000,2016-11-22,85.24659
1479859200000,2016-11-23,78.91441
1479945600000,2016-11-24,75.94292
1480032000000,2016-11-25,80.11581
1480291200000,2016-11-28,78.99193
1480377600000,2016-11-29,75.14191
1480464000000,2016-11-30,76.14503
1480550400000,2016-12-01,73.75186
1480636800000,2016-12-02,70.38003
1480896000000,2016-12-05,72.37457
1480982400000,2016-12-06,71.52016
1481068800000,2016-12-07,68.19292
1481155200000,2016-12-08,49.30809
1481241600000,2016-12-09,40.44781
1481500800000,2016-12-12,26.96521
1481587200000,2016-12-13,22.14348
1481673600000,2016-12-14,16.36489
1481760000000,2016-12-15,11.86229
1481846400000,2016-12-16,20.11941
1482105600000,2016-12-19,17.35559
1482192000000,2016-12-20,13.00409
1482278400000,2016-12-21,9.418445
1482364800000,2016-12-22,6.657745
1482451200000,2016-12-23,7.295632
1482710400000,2016-12-26,8.197073
1482796800000,2016-12-27,7.845668
1482883200000,2016-12-28,15.70662
1482969600000,2016-12-29,18.5663
1483056000000,2016-12-30,27.10622
1483401600000,2017-01-03,27.33008
1483488000000,2017-01-04,31.18304
1483574400000,2017-01-05,40.78867
1483660800000,2017-01-06,52.44501
1483920000000,2017-01-09,56.44483
1484006400000,2017-01-10,57.14204
1484092800000,2017-01-11,64.28514
1484179200000,2017-01-12,64.88055
1484265600000,2017-01-13,67.65846
1484524800000,2017-01-16,59.92046
1484611200000,2017-01-17,51.79881
1484697600000,2017-01-18,47.35305
1484784000000,2017-01-19,32.44588
1484870400000,2017-01-20,21.63059
1485129600000,2017-01-23,22.94751
1485216000000,2017-01-24,16.88562
1485993600000,2017-02-02,14.40173
1486080000000,2017-02-03,36.01626
1486339200000,2017-02-06,47.08776
1486425600000,2017-02-07,58.74226
1486512000000,2017-02-08,64.52382
1486598400000,2017-02-09,66.92891
1486684800000,2017-02-10,65.6338
1486944000000,2017-02-13,70.01849
1487030400000,2017-02-14,67.38606
1487116800000,2017-02-15,69.79176
1487203200000,2017-02-16,76.52782
1487289600000,2017-02-17,78.07738
