timestamp,timestring,K9_D
1428624000000,2015-04-10,2.236142
1428883200000,2015-04-13,6.490776
1428969600000,2015-04-14,7.243856
1429056000000,2015-04-15,7.745911
1429142400000,2015-04-16,8.080613
1429228800000,2015-04-17,7.074838
1429488000000,2015-04-20,7.055737
1429574400000,2015-04-21,5.321108
1429660800000,2015-04-22,3.547405
1429747200000,2015-04-23,3.052222
1429833600000,2015-04-24,3.1584
1430092800000,2015-04-27,3.26838
1430179200000,2015-04-28,3.3417
1430265600000,2015-04-29,3.39058
1430352000000,2015-04-30,3.526198
1430438400000,2015-05-01,3.616611
1430697600000,2015-05-04,4.120474
1430784000000,2015-05-05,2.746983
1430870400000,2015-05-06,1.831322
1430956800000,2015-05-07,5.387542
1431302400000,2015-05-11,3.591695
1431388800000,2015-05-12,2.394463
1431561600000,2015-05-14,1.596309
1431648000000,2015-05-15,1.064206
1431907200000,2015-05-18,3.062414
1431993600000,2015-05-19,2.04161
1432080000000,2015-05-20,2.041345
1432166400000,2015-05-21,1.360896
1432252800000,2015-05-22,7.358875
1432512000000,2015-05-25,17.08156
1432598400000,2015-05-26,26.84665
1432684800000,2015-05-27,32.26558
1432771200000,2015-05-28,36.09372
1432857600000,2015-05-29,28.72197
1433116800000,2015-06-01,23.95897
1433203200000,2015-06-02,19.75272
1433289600000,2015-06-03,21.07225
1433376000000,2015-06-04,29.93964
1433462400000,2015-06-05,35.37642
1433721600000,2015-06-08,35.37914
1433808000000,2015-06-09,23.5861
1433894400000,2015-06-10,23.68426
1433980800000,2015-06-11,22.25716
1434067200000,2015-06-12,22.30079
1434326400000,2015-06-15,18.84729
1434412800000,2015-06-16,16.68008
1434499200000,2015-06-17,18.07976
1434585600000,2015-06-18,21.91233
1434672000000,2015-06-19,24.99073
1434931200000,2015-06-22,32.21604
1435017600000,2015-06-23,32.58847
1435104000000,2015-06-24,33.5775
1435190400000,2015-06-25,26.30657
1435276800000,2015-06-26,19.75994
1435536000000,2015-06-29,13.45107
1435622400000,2015-06-30,10.62027
1435708800000,2015-07-01,9.008555
1435795200000,2015-07-02,9.709408
1435881600000,2015-07-03,10.17664
1436140800000,2015-07-06,13.33714
1436227200000,2015-07-07,18.32539
1436313600000,2015-07-08,26.89947
1436400000000,2015-07-09,38.54701
1436486400000,2015-07-10,57.33643
1459296000000,2016-03-30,50
1459900800000,2016-04-06,50
1460073600000,2016-04-08,50
1460419200000,2016-04-12,50
1462233600000,2016-05-03,50
1462320000000,2016-05-04,50
1462752000000,2016-05-09,50
1462838400000,2016-05-10,50
1462924800000,2016-05-11,50
1463616000000,2016-05-19,50
1464220800000,2016-05-26,50
1464739200000,2016-06-01,50
1465257600000,2016-06-07,50
1467158400000,2016-06-29,37.54385
1468368000000,2016-07-13,25.52674
1468540800000,2016-07-15,18.00548
1469059200000,2016-07-21,13.18707
1469145600000,2016-07-22,9.657183
1469404800000,2016-07-25,7.271454
1469577600000,2016-07-27,5.736524
1469750400000,2016-07-29,5.14448
1470009600000,2016-08-01,5.113162
1470096000000,2016-08-02,6.676759
1470182400000,2016-08-03,5.784536
1470268800000,2016-08-04,9.91695
1470355200000,2016-08-05,13.7543
1470614400000,2016-08-08,23.05849
1470700800000,2016-08-09,35.37239
1470873600000,2016-08-11,50.85422
1470960000000,2016-08-12,56.12498
1471305600000,2016-08-16,42.35491
1471392000000,2016-08-17,32.86617
1471564800000,2016-08-19,37.65145
1471824000000,2016-08-22,39.91579
1472083200000,2016-08-25,32.16604
1472169600000,2016-08-26,33.481
1472688000000,2016-09-01,38.06134
1473033600000,2016-09-05,44.81869
1473811200000,2016-09-14,37.68503
1474848000000,2016-09-26,30.18664
1475193600000,2016-09-30,21.11649
1476403200000,2016-10-14,14.23716
1476748800000,2016-10-18,11.7243
1477526400000,2016-10-27,8.729446
1477872000000,2016-10-31,6.104538
1478131200000,2016-11-03,5.634074
1478476800000,2016-11-07,6.240518
1481500800000,2016-12-12,5.295095
1481760000000,2016-12-15,4.996726
1482105600000,2016-12-19,7.424714
1482969600000,2016-12-29,8.60478
1483574400000,2017-01-05,19.97438
1484179200000,2017-01-12,45.21167
1484265600000,2017-01-13,59.94503
1484697600000,2017-01-18,71.36618
1486598400000,2017-02-09,68.42687
