timestamp,timestring,K9_D
1471564800000,2016-08-19,76.65495
1471824000000,2016-08-22,61.24823
1471910400000,2016-08-23,52.42636
1471996800000,2016-08-24,41.12374
1472083200000,2016-08-25,45.93435
1472169600000,2016-08-26,50.37598
1472428800000,2016-08-29,52.10251
1472515200000,2016-08-30,56.95723
1472601600000,2016-08-31,56.49001
1472688000000,2016-09-01,46.43193
1472774400000,2016-09-02,36.28796
1473033600000,2016-09-05,32.19197
1473120000000,2016-09-06,34.79465
1473206400000,2016-09-07,32.52977
1473292800000,2016-09-08,36.35318
1473379200000,2016-09-09,38.90212
1473465600000,2016-09-10,32.60141
1473638400000,2016-09-12,21.73428
1473724800000,2016-09-13,14.48952
1473811200000,2016-09-14,9.659678
1474243200000,2016-09-19,23.9001
1474329600000,2016-09-20,17.5207
1474416000000,2016-09-21,17.63285
1474502400000,2016-09-22,14.31934
1474588800000,2016-09-23,22.36674
1474848000000,2016-09-26,17.57783
1475107200000,2016-09-29,15.13735
1475193600000,2016-09-30,14.36507
1475452800000,2016-10-03,22.39723
1475539200000,2016-10-04,34.93149
1475625600000,2016-10-05,45.90671
1475712000000,2016-10-06,56.79494
1475798400000,2016-10-07,67.19663
1476144000000,2016-10-11,78.13109
1476230400000,2016-10-12,82.95158
1476316800000,2016-10-13,81.05863
1476403200000,2016-10-14,73.33733
1476662400000,2016-10-17,64.44711
1476748800000,2016-10-18,45.18696
1476835200000,2016-10-19,33.15495
1476921600000,2016-10-20,28.1639
1477008000000,2016-10-21,22.9426
1477267200000,2016-10-24,26.40618
1477353600000,2016-10-25,31.24048
1477440000000,2016-10-26,39.16032
1477526400000,2016-10-27,33.51429
1477612800000,2016-10-28,30.67619
1477872000000,2016-10-31,46.09182
1477958400000,2016-11-01,43.5484
1478044800000,2016-11-02,46.98098
1478131200000,2016-11-03,44.14117
1478217600000,2016-11-04,49.94027
1478476800000,2016-11-07,48.67813
1478563200000,2016-11-08,58.09312
1478649600000,2016-11-09,41.1097
1478736000000,2016-11-10,44.07313
1478822400000,2016-11-11,29.38209
1479081600000,2016-11-14,35.37753
1479168000000,2016-11-15,28.49731
1479254400000,2016-11-16,34.78768
1479340800000,2016-11-17,40.73565
1479427200000,2016-11-18,51.7185
1479686400000,2016-11-21,57.28602
1479772800000,2016-11-22,69.67216
1479859200000,2016-11-23,76.27267
1479945600000,2016-11-24,78.91862
1480032000000,2016-11-25,74.04099
1480291200000,2016-11-28,67.13844
1480377600000,2016-11-29,44.75896
1480464000000,2016-11-30,29.8393
1480550400000,2016-12-01,25.44843
1480636800000,2016-12-02,28.07673
1480896000000,2016-12-05,25.06703
1480982400000,2016-12-06,27.23767
1481068800000,2016-12-07,29.26956
1481155200000,2016-12-08,46.59637
1481241600000,2016-12-09,62.31425
1481500800000,2016-12-12,74.87616
1481587200000,2016-12-13,81.16743
1481673600000,2016-12-14,77.02829
1481760000000,2016-12-15,69.97964
1481846400000,2016-12-16,57.25915
1482105600000,2016-12-19,46.25357
1482192000000,2016-12-20,39.92662
1482278400000,2016-12-21,32.67836
1482364800000,2016-12-22,21.78557
1482451200000,2016-12-23,16.51373
1482710400000,2016-12-26,17.46075
1482796800000,2016-12-27,18.05076
1482883200000,2016-12-28,25.52589
1482969600000,2016-12-29,32.33256
1483056000000,2016-12-30,46.95186
1483401600000,2017-01-03,56.69806
1483488000000,2017-01-04,51.29076
1483574400000,2017-01-05,55.6224
1483660800000,2017-01-06,52.3969
1483920000000,2017-01-09,50.24657
1484006400000,2017-01-10,51.20603
1484092800000,2017-01-11,63.30402
1484179200000,2017-01-12,72.50571
1484265600000,2017-01-13,81.67047
1484524800000,2017-01-16,85.69698
1484611200000,2017-01-17,90.46465
1484697600000,2017-01-18,88.08754
1484784000000,2017-01-19,88.35466
1484870400000,2017-01-20,92.23643
1485129600000,2017-01-23,82.70308
1485216000000,2017-01-24,75.50576
1485993600000,2017-02-02,54.50384
1486080000000,2017-02-03,44.66923
1486339200000,2017-02-06,48.52949
1486425600000,2017-02-07,51.10299
1486512000000,2017-02-08,52.81866
1486598400000,2017-02-09,68.54578
1486684800000,2017-02-10,74.2686
1486944000000,2017-02-13,79.98859
1487030400000,2017-02-14,76.18288
1487116800000,2017-02-15,72.35722
1487203200000,2017-02-16,64.90481
1487289600000,2017-02-17,68.55723
