timestamp,timestring,K9_D
1471564800000,2016-08-19,17.66796
1471824000000,2016-08-22,14.05134
1471910400000,2016-08-23,24.75217
1471996800000,2016-08-24,41.83479
1472083200000,2016-08-25,51.07824
1472169600000,2016-08-26,52.89275
1472428800000,2016-08-29,45.13837
1472515200000,2016-08-30,37.49965
1472601600000,2016-08-31,38.58003
1472688000000,2016-09-01,36.83115
1472774400000,2016-09-02,36.89977
1473033600000,2016-09-05,44.88968
1473120000000,2016-09-06,37.17279
1473206400000,2016-09-07,43.62245
1473292800000,2016-09-08,44.55785
1473379200000,2016-09-09,63.03857
1473465600000,2016-09-10,74.16859
1473638400000,2016-09-12,80.39811
1473724800000,2016-09-13,82.33437
1473811200000,2016-09-14,87.07346
1474243200000,2016-09-19,91.38231
1474329600000,2016-09-20,83.99848
1474416000000,2016-09-21,89.33232
1474502400000,2016-09-22,92.88821
1474588800000,2016-09-23,87.25882
1474848000000,2016-09-26,74.17253
1475107200000,2016-09-29,70.78166
1475193600000,2016-09-30,65.5211
1475452800000,2016-10-03,67.01409
1475539200000,2016-10-04,59.67606
1475625600000,2016-10-05,50.89513
1475712000000,2016-10-06,45.04118
1475798400000,2016-10-07,39.74969
1476144000000,2016-10-11,35.47412
1476230400000,2016-10-12,23.64941
1476316800000,2016-10-13,18.06512
1476403200000,2016-10-14,12.04342
1476662400000,2016-10-17,14.51044
1476748800000,2016-10-18,21.5016
1476835200000,2016-10-19,25.08708
1476921600000,2016-10-20,32.81672
1477008000000,2016-10-21,37.26246
1477267200000,2016-10-24,52.91186
1477353600000,2016-10-25,56.32726
1477440000000,2016-10-26,54.21818
1477526400000,2016-10-27,63.9232
1477612800000,2016-10-28,58.00005
1477872000000,2016-10-31,51.48713
1477958400000,2016-11-01,55.15813
1478044800000,2016-11-02,59.57911
1478131200000,2016-11-03,57.26325
1478217600000,2016-11-04,50.45614
1478476800000,2016-11-07,46.13743
1478563200000,2016-11-08,45.5731
1478649600000,2016-11-09,32.60423
1478736000000,2016-11-10,43.95834
1478822400000,2016-11-11,47.08331
1479081600000,2016-11-14,40.27775
1479168000000,2016-11-15,51.2963
1479254400000,2016-11-16,67.53086
1479340800000,2016-11-17,68.72427
1479427200000,2016-11-18,74.70504
1479686400000,2016-11-21,79.1367
1479772800000,2016-11-22,85.42448
1479859200000,2016-11-23,85.76322
1479945600000,2016-11-24,85.42406
1480032000000,2016-11-25,85.19795
1480291200000,2016-11-28,85.27084
1480377600000,2016-11-29,87.28201
1480464000000,2016-11-30,82.97433
1480550400000,2016-12-01,81.7868
1480636800000,2016-12-02,79.52455
1480896000000,2016-12-05,77.37533
1480982400000,2016-12-06,75.94251
1481068800000,2016-12-07,72.36749
1481155200000,2016-12-08,72.80637
1481241600000,2016-12-09,69.37091
1481500800000,2016-12-12,71.24727
1481587200000,2016-12-13,72.49818
1481673600000,2016-12-14,66.10987
1481760000000,2016-12-15,50.73996
1481846400000,2016-12-16,61.09938
1482105600000,2016-12-19,60.73293
1482192000000,2016-12-20,59.93299
1482278400000,2016-12-21,56.62199
1482364800000,2016-12-22,48.85911
1482451200000,2016-12-23,45.07274
1482710400000,2016-12-26,41.15957
1482796800000,2016-12-27,36.96352
1482883200000,2016-12-28,44.18259
1482969600000,2016-12-29,57.04124
1483056000000,2016-12-30,64.21797
1483401600000,2017-01-03,57.09769
1483488000000,2017-01-04,50.88564
1483574400000,2017-01-05,44.18018
1483660800000,2017-01-06,38.42778
1483920000000,2017-01-09,29.46464
1484006400000,2017-01-10,23.48922
1484092800000,2017-01-11,28.9928
1484179200000,2017-01-12,40.66191
1484265600000,2017-01-13,45.94853
1484524800000,2017-01-16,63.96569
1484611200000,2017-01-17,74.01639
1484697600000,2017-01-18,74.34428
1484784000000,2017-01-19,70.67397
1484870400000,2017-01-20,67.67153
1485129600000,2017-01-23,70.97644
1485216000000,2017-01-24,71.39172
1485993600000,2017-02-02,79.07598
1486080000000,2017-02-03,84.19879
1486339200000,2017-02-06,80.78531
1486425600000,2017-02-07,75.7978
1486512000000,2017-02-08,70.3631
1486598400000,2017-02-09,68.00578
1486684800000,2017-02-10,67.267
1486944000000,2017-02-13,67.21308
1487030400000,2017-02-14,69.92288
1487116800000,2017-02-15,73.41264
1487203200000,2017-02-16,72.85483
1487289600000,2017-02-17,68.99995
