timestamp,timestring,K9_D
1471564800000,2016-08-19,54.3663
1471824000000,2016-08-22,53.89128
1471910400000,2016-08-23,50.51085
1471996800000,2016-08-24,45.79514
1472083200000,2016-08-25,31.81217
1472169600000,2016-08-26,23.77222
1472428800000,2016-08-29,18.14701
1472515200000,2016-08-30,14.39686
1472601600000,2016-08-31,9.597908
1472688000000,2016-09-01,6.398605
1472774400000,2016-09-02,7.714003
1473033600000,2016-09-05,15.85697
1473120000000,2016-09-06,37.238
1473206400000,2016-09-07,51.49201
1473292800000,2016-09-08,60.99469
1473379200000,2016-09-09,68.66311
1473465600000,2016-09-10,64.44209
1473638400000,2016-09-12,58.9614
1473724800000,2016-09-13,52.64093
1473811200000,2016-09-14,44.18489
1474243200000,2016-09-19,39.26051
1474329600000,2016-09-20,34.01684
1474416000000,2016-09-21,30.52106
1474502400000,2016-09-22,36.03362
1474588800000,2016-09-23,40.68913
1474848000000,2016-09-26,38.23724
1475107200000,2016-09-29,39.38037
1475193600000,2016-09-30,36.25356
1475452800000,2016-10-03,31.57635
1475539200000,2016-10-04,32.16201
1475625600000,2016-10-05,53.02031
1475712000000,2016-10-06,59.15641
1475798400000,2016-10-07,42.61223
1476144000000,2016-10-11,33.81355
1476230400000,2016-10-12,31.55138
1476316800000,2016-10-13,26.43965
1476403200000,2016-10-14,21.23002
1476662400000,2016-10-17,16.85604
1476748800000,2016-10-18,13.03914
1476835200000,2016-10-19,12.29635
1476921600000,2016-10-20,18.80359
1477008000000,2016-10-21,23.06203
1477267200000,2016-10-24,30.75927
1477353600000,2016-10-25,33.83957
1477440000000,2016-10-26,46.36921
1477526400000,2016-10-27,45.19865
1477612800000,2016-10-28,39.65627
1477872000000,2016-10-31,47.12717
1477958400000,2016-11-01,54.40664
1478044800000,2016-11-02,48.91476
1478131200000,2016-11-03,55.59837
1478217600000,2016-11-04,60.0541
1478476800000,2016-11-07,69.92113
1478563200000,2016-11-08,71.90147
1478649600000,2016-11-09,58.27913
1478736000000,2016-11-10,64.9397
1478822400000,2016-11-11,74.06236
1479081600000,2016-11-14,82.70824
1479168000000,2016-11-15,80.42618
1479254400000,2016-11-16,80.05421
1479340800000,2016-11-17,83.76164
1479427200000,2016-11-18,84.27247
1479686400000,2016-11-21,85.7271
1479772800000,2016-11-22,81.66119
1479859200000,2016-11-23,76.66299
1479945600000,2016-11-24,62.21976
1480032000000,2016-11-25,58.14651
1480291200000,2016-11-28,69.19911
1480377600000,2016-11-29,63.72532
1480464000000,2016-11-30,54.60477
1480550400000,2016-12-01,49.53449
1480636800000,2016-12-02,40.09371
1480896000000,2016-12-05,31.77965
1480982400000,2016-12-06,29.26723
1481068800000,2016-12-07,21.95051
1481155200000,2016-12-08,17.07269
1481241600000,2016-12-09,15.44683
1481500800000,2016-12-12,14.00158
1481587200000,2016-12-13,15.13146
1481673600000,2016-12-14,17.10515
1481760000000,2016-12-15,25.43853
1481846400000,2016-12-16,34.60602
1482105600000,2016-12-19,36.95956
1482192000000,2016-12-20,35.75075
1482278400000,2016-12-21,46.05602
1482364800000,2016-12-22,44.5929
1482451200000,2016-12-23,38.0619
1482710400000,2016-12-26,28.70789
1482796800000,2016-12-27,25.80515
1482883200000,2016-12-28,37.20338
1482969600000,2016-12-29,41.46892
1483056000000,2016-12-30,40.97921
1483401600000,2017-01-03,40.65273
1483488000000,2017-01-04,60.43515
1483574400000,2017-01-05,63.20676
1483660800000,2017-01-06,59.99499
1483920000000,2017-01-09,55.47284
1484006400000,2017-01-10,50.56217
1484092800000,2017-01-11,49.75753
1484179200000,2017-01-12,46.75196
1484265600000,2017-01-13,45.98279
1484524800000,2017-01-16,37.59964
1484611200000,2017-01-17,31.4156
1484697600000,2017-01-18,24.45246
1484784000000,2017-01-19,29.6349
1484870400000,2017-01-20,27.16402
1485129600000,2017-01-23,21.81313
1485216000000,2017-01-24,35.97067
1485993600000,2017-02-02,40.64711
1486080000000,2017-02-03,50.90757
1486339200000,2017-02-06,56.74537
1486425600000,2017-02-07,55.37409
1486512000000,2017-02-08,54.45991
1486598400000,2017-02-09,48.58731
1486684800000,2017-02-10,41.1635
1486944000000,2017-02-13,36.7016
1487030400000,2017-02-14,36.96776
1487116800000,2017-02-15,43.39518
1487203200000,2017-02-16,45.59682
1487289600000,2017-02-17,51.61002
