timestamp,timestring,K9_D
1471564800000,2016-08-19,9.968302
1471824000000,2016-08-22,8.497384
1471910400000,2016-08-23,6.947002
1471996800000,2016-08-24,9.894449
1472083200000,2016-08-25,14.43946
1472169600000,2016-08-26,29.97262
1472428800000,2016-08-29,49.61137
1472515200000,2016-08-30,60.48166
1472601600000,2016-08-31,61.06184
1472688000000,2016-09-01,57.37457
1472774400000,2016-09-02,45.28675
1473033600000,2016-09-05,39.45041
1473120000000,2016-09-06,32.96693
1473206400000,2016-09-07,27.53347
1473292800000,2016-09-08,19.2816
1473379200000,2016-09-09,14.30366
1473465600000,2016-09-10,17.86909
1473638400000,2016-09-12,11.91273
1473724800000,2016-09-13,7.94182
1473811200000,2016-09-14,8.32485
1474243200000,2016-09-19,33.44106
1474329600000,2016-09-20,33.17839
1474416000000,2016-09-21,29.6019
1474502400000,2016-09-22,30.61895
1474588800000,2016-09-23,32.65755
1474848000000,2016-09-26,31.97577
1475107200000,2016-09-29,28.11993
1475193600000,2016-09-30,33.03234
1475452800000,2016-10-03,29.59728
1475539200000,2016-10-04,28.2785
1475625600000,2016-10-05,24.91289
1475712000000,2016-10-06,34.79035
1475798400000,2016-10-07,44.40566
1476144000000,2016-10-11,37.17958
1476230400000,2016-10-12,29.33182
1476316800000,2016-10-13,22.58478
1476403200000,2016-10-14,29.54936
1476662400000,2016-10-17,25.65198
1476748800000,2016-10-18,17.10132
1476835200000,2016-10-19,20.59634
1476921600000,2016-10-20,24.0757
1477008000000,2016-10-21,49.3838
1477267200000,2016-10-24,62.4894
1477353600000,2016-10-25,64.77786
1477440000000,2016-10-26,71.14223
1477526400000,2016-10-27,71.6217
1477612800000,2016-10-28,74.09188
1477872000000,2016-10-31,77.88921
1477958400000,2016-11-01,79.64352
1478044800000,2016-11-02,75.99957
1478131200000,2016-11-03,64.30273
1478217600000,2016-11-04,46.20181
1478476800000,2016-11-07,30.80121
1478563200000,2016-11-08,21.99613
1478649600000,2016-11-09,15.27384
1478736000000,2016-11-10,15.06061
1478822400000,2016-11-11,10.0404
1479081600000,2016-11-14,7.360285
1479168000000,2016-11-15,5.400695
1479254400000,2016-11-16,5.423396
1479340800000,2016-11-17,6.918917
1479427200000,2016-11-18,8.827194
1479686400000,2016-11-21,22.78623
1479772800000,2016-11-22,28.91631
1479859200000,2016-11-23,26.46712
1479945600000,2016-11-24,22.21995
1480032000000,2016-11-25,18.14665
1480291200000,2016-11-28,15.43111
1480377600000,2016-11-29,13.06518
1480464000000,2016-11-30,10.12859
1480550400000,2016-12-01,8.639201
1480636800000,2016-12-02,8.391061
1480896000000,2016-12-05,9.042336
1480982400000,2016-12-06,15.552
1481068800000,2016-12-07,19.89178
1481155200000,2016-12-08,22.78496
1481241600000,2016-12-09,37.13089
1481500800000,2016-12-12,34.88052
1481587200000,2016-12-13,30.42669
1481673600000,2016-12-14,25.04639
1481760000000,2016-12-15,20.16079
1481846400000,2016-12-16,16.59367
1482105600000,2016-12-19,11.93966
1482192000000,2016-12-20,10.15276
1482278400000,2016-12-21,10.64447
1482364800000,2016-12-22,10.8
1482451200000,2016-12-23,11.47348
1482710400000,2016-12-26,8.839431
1482796800000,2016-12-27,8.559623
1482883200000,2016-12-28,13.48422
1482969600000,2016-12-29,11.2117
1483056000000,2016-12-30,14.33723
1483401600000,2017-01-03,37.68314
1483488000000,2017-01-04,35.53874
1483574400000,2017-01-05,48.69246
1483660800000,2017-01-06,48.08664
1483920000000,2017-01-09,51.84943
1484006400000,2017-01-10,56.44128
1484092800000,2017-01-11,47.00253
1484179200000,2017-01-12,43.835
1484265600000,2017-01-13,37.22333
1484524800000,2017-01-16,30.98836
1484611200000,2017-01-17,27.52166
1484697600000,2017-01-18,22.79221
1484784000000,2017-01-19,30.75034
1484870400000,2017-01-20,31.61132
1485129600000,2017-01-23,31.41906
1485216000000,2017-01-24,34.73913
1485993600000,2017-02-02,34.65366
1486080000000,2017-02-03,48.38978
1486339200000,2017-02-06,54.09895
1486425600000,2017-02-07,68.24985
1486512000000,2017-02-08,73.86865
1486598400000,2017-02-09,66.26702
1486684800000,2017-02-10,53.3979
1486944000000,2017-02-13,45.74352
1487030400000,2017-02-14,36.29277
1487116800000,2017-02-15,28.26023
1487203200000,2017-02-16,20.42746
1487289600000,2017-02-17,17.58653
