timestamp,timestring,K9_D
1432771200000,2015-05-28,50
1432857600000,2015-05-29,33.96761
1433116800000,2015-06-01,25.32365
1433203200000,2015-06-02,22.18546
1433289600000,2015-06-03,18.43995
1433376000000,2015-06-04,16.12213
1433462400000,2015-06-05,16.07353
1433721600000,2015-06-08,16.04113
1433808000000,2015-06-09,10.69409
1433894400000,2015-06-10,10.4867
1433980800000,2015-06-11,12.25429
1434067200000,2015-06-12,50
1434326400000,2015-06-15,18.19903
1434412800000,2015-06-16,25.32714
1434499200000,2015-06-17,30.13777
1434585600000,2015-06-18,37.01492
1434672000000,2015-06-19,48.28773
1434931200000,2015-06-22,40.52515
1435017600000,2015-06-23,41.36862
1435104000000,2015-06-24,35.91241
1435190400000,2015-06-25,29.56931
1435276800000,2015-06-26,33.3881
1435536000000,2015-06-29,39.35275
1435622400000,2015-06-30,36.49158
1435708800000,2015-07-01,29.01181
1435795200000,2015-07-02,21.18453
1435881600000,2015-07-03,18.28969
1436140800000,2015-07-06,15.238
1436227200000,2015-07-07,12.92945
1436313600000,2015-07-08,10.09293
1436400000000,2015-07-09,6.920188
1436745600000,2015-07-13,7.606235
1436832000000,2015-07-14,17.96391
1436918400000,2015-07-15,34.34153
1460592000000,2016-04-14,50
1460937600000,2016-04-18,50
1461024000000,2016-04-19,50
1461715200000,2016-04-27,50
1461888000000,2016-04-29,50
1462492800000,2016-05-06,50
1462924800000,2016-05-11,50
1463011200000,2016-05-12,50
1463961600000,2016-05-23,50
1464048000000,2016-05-24,50
1464134400000,2016-05-25,50
1464220800000,2016-05-26,50
1464652800000,2016-05-31,50
1464825600000,2016-06-02,50
1465344000000,2016-06-08,50
1465776000000,2016-06-13,50
1465948800000,2016-06-15,50
1466035200000,2016-06-16,50
1466380800000,2016-06-20,50
1466467200000,2016-06-21,50
1466640000000,2016-06-23,50
1466726400000,2016-06-24,49.08137
1467158400000,2016-06-29,49.38758
1467244800000,2016-06-30,48.92504
1467590400000,2016-07-04,57.83041
1467849600000,2016-07-07,62.05788
1468281600000,2016-07-12,66.84004
1468540800000,2016-07-15,75.64619
1468800000000,2016-07-18,81.17154
1469145600000,2016-07-22,80.30486
1469664000000,2016-07-28,81.31433
1469750400000,2016-07-29,83.65401
1470009600000,2016-08-01,83.10267
1470268800000,2016-08-04,72.06847
1470614400000,2016-08-08,64.49399
1470700800000,2016-08-09,67.28171
1471219200000,2016-08-15,62.15606
1471478400000,2016-08-18,55.56438
1471564800000,2016-08-19,49.96157
1472169600000,2016-08-26,46.30772
1472515200000,2016-08-30,45.87181
1473206400000,2016-09-07,56.31522
1473292800000,2016-09-08,63.62293
1474243200000,2016-09-19,45.47086
1474416000000,2016-09-21,32.81391
1474588800000,2016-09-23,22.43151
1475107200000,2016-09-29,21.06543
1475193600000,2016-09-30,20.15471
1475452800000,2016-10-03,19.54756
1475539200000,2016-10-04,14.42057
1475625600000,2016-10-05,12.23277
1475712000000,2016-10-06,13.3933
1475798400000,2016-10-07,14.48441
1476403200000,2016-10-14,13.87851
1476748800000,2016-10-18,10.35612
1476921600000,2016-10-20,8.226859
1477008000000,2016-10-21,6.807354
1477267200000,2016-10-24,6.390079
1477353600000,2016-10-25,6.420538
1477440000000,2016-10-26,6.167135
1477526400000,2016-10-27,6.720124
1477872000000,2016-10-31,11.14678
1478044800000,2016-11-02,9.882218
1478131200000,2016-11-03,9.529388
1478649600000,2016-11-09,7.253848
1478736000000,2016-11-10,10.07932
1479168000000,2016-11-15,12.04165
1479772800000,2016-11-22,10.452
1480291200000,2016-11-28,9.634666
1480550400000,2016-12-01,9.756452
1480982400000,2016-12-06,12.67714
1481068800000,2016-12-07,17.22337
1481155200000,2016-12-08,18.45901
1482192000000,2016-12-20,12.81884
1482796800000,2016-12-27,8.545891
1483056000000,2016-12-30,5.69726
1483401600000,2017-01-03,3.798174
1484611200000,2017-01-17,14.67498
1484784000000,2017-01-19,15.33889
1484870400000,2017-01-20,15.92396
1485216000000,2017-01-24,14.35429
1486080000000,2017-02-03,50
1486339200000,2017-02-06,50
1486425600000,2017-02-07,50
1486512000000,2017-02-08,50
1486598400000,2017-02-09,50
