timestamp,timestring,K9_D
1471564800000,2016-08-19,69.70865
1471824000000,2016-08-22,62.55087
1471910400000,2016-08-23,58.95549
1471996800000,2016-08-24,44.637
1472083200000,2016-08-25,44.18586
1472169600000,2016-08-26,41.39755
1472428800000,2016-08-29,43.02126
1472515200000,2016-08-30,47.88988
1472601600000,2016-08-31,48.92006
1472688000000,2016-09-01,54.83559
1472774400000,2016-09-02,50.28256
1473033600000,2016-09-05,62.55397
1473120000000,2016-09-06,66.83926
1473206400000,2016-09-07,77.89284
1473292800000,2016-09-08,78.30537
1473379200000,2016-09-09,81.86459
1473465600000,2016-09-10,80.2826
1473638400000,2016-09-12,73.57823
1473724800000,2016-09-13,67.13125
1473811200000,2016-09-14,63.0234
1474243200000,2016-09-19,62.24032
1474329600000,2016-09-20,68.24793
1474416000000,2016-09-21,71.17431
1474502400000,2016-09-22,66.36847
1474588800000,2016-09-23,62.26367
1474848000000,2016-09-26,53.67128
1475107200000,2016-09-29,46.14122
1475193600000,2016-09-30,37.83153
1475452800000,2016-10-03,39.50674
1475539200000,2016-10-04,35.86166
1475625600000,2016-10-05,34.16418
1475712000000,2016-10-06,35.81963
1475798400000,2016-10-07,33.63586
1476144000000,2016-10-11,27.02161
1476230400000,2016-10-12,30.27495
1476316800000,2016-10-13,30.52814
1476403200000,2016-10-14,27.24864
1476662400000,2016-10-17,28.12745
1476748800000,2016-10-18,26.41447
1476835200000,2016-10-19,21.44106
1476921600000,2016-10-20,18.86025
1477008000000,2016-10-21,17.33541
1477267200000,2016-10-24,23.96003
1477353600000,2016-10-25,29.13125
1477440000000,2016-10-26,38.26141
1477526400000,2016-10-27,55.26952
1477612800000,2016-10-28,57.1362
1477872000000,2016-10-31,54.75747
1477958400000,2016-11-01,48.09917
1478044800000,2016-11-02,32.06612
1478131200000,2016-11-03,30.01938
1478217600000,2016-11-04,24.12815
1478476800000,2016-11-07,23.90437
1478563200000,2016-11-08,21.69757
1478649600000,2016-11-09,15.9802
1478736000000,2016-11-10,17.32013
1478822400000,2016-11-11,15.88008
1479081600000,2016-11-14,17.8331
1479168000000,2016-11-15,19.58104
1479254400000,2016-11-16,22.28479
1479340800000,2016-11-17,23.57448
1479427200000,2016-11-18,26.4306
1479686400000,2016-11-21,25.95375
1479772800000,2016-11-22,45.87391
1479859200000,2016-11-23,51.32334
1479945600000,2016-11-24,55.88222
1480032000000,2016-11-25,63.08813
1480291200000,2016-11-28,64.55876
1480377600000,2016-11-29,56.37249
1480464000000,2016-11-30,50.91498
1480550400000,2016-12-01,34.98501
1480636800000,2016-12-02,23.32334
1480896000000,2016-12-05,25.80531
1480982400000,2016-12-06,40.06069
1481068800000,2016-12-07,46.70715
1481155200000,2016-12-08,53.04289
1481241600000,2016-12-09,59.17142
1481500800000,2016-12-12,66.89861
1481587200000,2016-12-13,65.89539
1481673600000,2016-12-14,62.44876
1481760000000,2016-12-15,63.58372
1481846400000,2016-12-16,64.61135
1482105600000,2016-12-19,63.90755
1482192000000,2016-12-20,65.79343
1482278400000,2016-12-21,64.15211
1482364800000,2016-12-22,58.71009
1482451200000,2016-12-23,52.18351
1482710400000,2016-12-26,46.3832
1482796800000,2016-12-27,51.97476
1482883200000,2016-12-28,55.33948
1482969600000,2016-12-29,61.893
1483056000000,2016-12-30,63.13702
1483401600000,2017-01-03,68.758
1483488000000,2017-01-04,73.45773
1483574400000,2017-01-05,75.76921
1483660800000,2017-01-06,81.23175
1483920000000,2017-01-09,75.94938
1484006400000,2017-01-10,68.96626
1484092800000,2017-01-11,63.09464
1484179200000,2017-01-12,59.18022
1484265600000,2017-01-13,50.56458
1484524800000,2017-01-16,33.70972
1484611200000,2017-01-17,28.22027
1484697600000,2017-01-18,24.56064
1484784000000,2017-01-19,18.6726
1484870400000,2017-01-20,17.38667
1485129600000,2017-01-23,17.25148
1485216000000,2017-01-24,17.38332
1485993600000,2017-02-02,14.42575
1486080000000,2017-02-03,21.3289
1486339200000,2017-02-06,38.46172
1486425600000,2017-02-07,46.69378
1486512000000,2017-02-08,53.16309
1486598400000,2017-02-09,54.6511
1486684800000,2017-02-10,52.2533
1486944000000,2017-02-13,50.65475
1487030400000,2017-02-14,56.93369
1487116800000,2017-02-15,61.6846
1487203200000,2017-02-16,64.03973
1487289600000,2017-02-17,72.10492
