timestamp,timestring,K9_D
1471564800000,2016-08-19,60.26315
1471824000000,2016-08-22,52.39766
1471910400000,2016-08-23,46.04288
1471996800000,2016-08-24,40.57181
1472083200000,2016-08-25,33.99232
1472169600000,2016-08-26,30.2373
1472428800000,2016-08-29,24.70367
1472515200000,2016-08-30,27.58023
1472601600000,2016-08-31,22.09054
1472688000000,2016-09-01,18.8937
1472774400000,2016-09-02,20.92915
1473033600000,2016-09-05,30.61949
1473120000000,2016-09-06,20.41299
1473206400000,2016-09-07,18.37058
1473292800000,2016-09-08,23.35814
1473379200000,2016-09-09,41.49799
1473465600000,2016-09-10,57.96835
1473638400000,2016-09-12,62.88796
1473724800000,2016-09-13,47.98587
1473811200000,2016-09-14,38.05116
1474243200000,2016-09-19,31.42801
1474329600000,2016-09-20,27.01258
1474416000000,2016-09-21,20.78617
1474502400000,2016-09-22,16.23841
1474588800000,2016-09-23,13.20656
1474848000000,2016-09-26,11.36848
1475107200000,2016-09-29,13.13456
1475193600000,2016-09-30,11.53416
1475452800000,2016-10-03,7.689441
1475539200000,2016-10-04,16.23744
1475625600000,2016-10-05,24.15834
1475712000000,2016-10-06,16.10556
1475798400000,2016-10-07,35.737
1476144000000,2016-10-11,37.15792
1476230400000,2016-10-12,34.29578
1476316800000,2016-10-13,32.38769
1476403200000,2016-10-14,21.59179
1476662400000,2016-10-17,18.09824
1476748800000,2016-10-18,12.06549
1476835200000,2016-10-19,33.96957
1476921600000,2016-10-20,25.02734
1477008000000,2016-10-21,19.06585
1477267200000,2016-10-24,18.59294
1477353600000,2016-10-25,12.39529
1477440000000,2016-10-26,28.63389
1477526400000,2016-10-27,30.20037
1477612800000,2016-10-28,23.8373
1477872000000,2016-10-31,19.59525
1477958400000,2016-11-01,15.62761
1478044800000,2016-11-02,12.98252
1478131200000,2016-11-03,8.655011
1478217600000,2016-11-04,16.2963
1478476800000,2016-11-07,14.37295
1478563200000,2016-11-08,9.581968
1478649600000,2016-11-09,28.6102
1478736000000,2016-11-10,28.16438
1478822400000,2016-11-11,26.35201
1479081600000,2016-11-14,32.71951
1479168000000,2016-11-15,36.96452
1479254400000,2016-11-16,35.24908
1479340800000,2016-11-17,35.62061
1479427200000,2016-11-18,38.89859
1479686400000,2016-11-21,33.50814
1479772800000,2016-11-22,29.00542
1479859200000,2016-11-23,31.45815
1479945600000,2016-11-24,27.03267
1480032000000,2016-11-25,29.13287
1480291200000,2016-11-28,52.75525
1480377600000,2016-11-29,61.09613
1480464000000,2016-11-30,74.06409
1480550400000,2016-12-01,82.70939
1480636800000,2016-12-02,81.36182
1480896000000,2016-12-05,74.68565
1480982400000,2016-12-06,64.4571
1481068800000,2016-12-07,57.63807
1481155200000,2016-12-08,52.38934
1481241600000,2016-12-09,47.60229
1481500800000,2016-12-12,41.1876
1481587200000,2016-12-13,28.12507
1481673600000,2016-12-14,19.41672
1481760000000,2016-12-15,12.94448
1481846400000,2016-12-16,8.629651
1482105600000,2016-12-19,8.317213
1482192000000,2016-12-20,6.655924
1482278400000,2016-12-21,5.478934
1482364800000,2016-12-22,5.874832
1482451200000,2016-12-23,8.462
1482710400000,2016-12-26,7.156462
1482796800000,2016-12-27,4.770975
1482883200000,2016-12-28,8.443796
1482969600000,2016-12-29,8.406988
1483056000000,2016-12-30,23.78648
1483401600000,2017-01-03,37.06973
1483488000000,2017-01-04,30.77373
1483574400000,2017-01-05,32.63702
1483660800000,2017-01-06,30.84889
1483920000000,2017-01-09,23.59624
1484006400000,2017-01-10,18.50861
1484092800000,2017-01-11,15.11686
1484179200000,2017-01-12,10.07791
1484265600000,2017-01-13,6.718606
1484524800000,2017-01-16,8.645746
1484611200000,2017-01-17,15.28767
1484697600000,2017-01-18,29.23936
1484784000000,2017-01-19,36.15962
1484870400000,2017-01-20,37.4398
1485129600000,2017-01-23,38.29325
1485216000000,2017-01-24,45.52891
1485993600000,2017-02-02,57.01925
1486080000000,2017-02-03,63.01281
1486339200000,2017-02-06,72.87273
1486425600000,2017-02-07,70.80405
1486512000000,2017-02-08,66.43346
1486598400000,2017-02-09,59.6736
1486684800000,2017-02-10,62.8593
1486944000000,2017-02-13,59.23952
1487030400000,2017-02-14,60.82635
1487116800000,2017-02-15,68.08714
1487203200000,2017-02-16,62.9353
1487289600000,2017-02-17,58.62356
