timestamp,timestring,K9_D
1471564800000,2016-08-19,44.90009
1471824000000,2016-08-22,50.98604
1471910400000,2016-08-23,49.78016
1471996800000,2016-08-24,48.97625
1472083200000,2016-08-25,53.70348
1472169600000,2016-08-26,52.46901
1472428800000,2016-08-29,53.16116
1472515200000,2016-08-30,59.68323
1472601600000,2016-08-31,64.03127
1472688000000,2016-09-01,62.68753
1472774400000,2016-09-02,48.45838
1473033600000,2016-09-05,41.39648
1473120000000,2016-09-06,33.65824
1473206400000,2016-09-07,25.46909
1473292800000,2016-09-08,23.03997
1473379200000,2016-09-09,22.02661
1473465600000,2016-09-10,20.74498
1473638400000,2016-09-12,22.92087
1473724800000,2016-09-13,25.53698
1473811200000,2016-09-14,29.84518
1474243200000,2016-09-19,22.4609
1474329600000,2016-09-20,14.97393
1474416000000,2016-09-21,13.01292
1474502400000,2016-09-22,13.97832
1474588800000,2016-09-23,16.13708
1474848000000,2016-09-26,14.16715
1475107200000,2016-09-29,16.75069
1475193600000,2016-09-30,16.82751
1475452800000,2016-10-03,18.1628
1475539200000,2016-10-04,35.34091
1475625600000,2016-10-05,48.12206
1475712000000,2016-10-06,65.4147
1475798400000,2016-10-07,60.27647
1476144000000,2016-10-11,45.73988
1476230400000,2016-10-12,36.04883
1476316800000,2016-10-13,35.1437
1476403200000,2016-10-14,25.68902
1476662400000,2016-10-17,24.59728
1476748800000,2016-10-18,19.84643
1476835200000,2016-10-19,17.82865
1476921600000,2016-10-20,15.33401
1477008000000,2016-10-21,11.77302
1477267200000,2016-10-24,8.801085
1477353600000,2016-10-25,7.772193
1477440000000,2016-10-26,15.18149
1477526400000,2016-10-27,15.12109
1477612800000,2016-10-28,10.08073
1477872000000,2016-10-31,18.77722
1477958400000,2016-11-01,27.41176
1478044800000,2016-11-02,26.21097
1478131200000,2016-11-03,22.12517
1478217600000,2016-11-04,16.56828
1478476800000,2016-11-07,12.97788
1478563200000,2016-11-08,14.13716
1478649600000,2016-11-09,9.424773
1478736000000,2016-11-10,10.54674
1478822400000,2016-11-11,10.20574
1479081600000,2016-11-14,7.444838
1479168000000,2016-11-15,5.245717
1479254400000,2016-11-16,9.104633
1479340800000,2016-11-17,7.435881
1479427200000,2016-11-18,13.71431
1479686400000,2016-11-21,17.10746
1479772800000,2016-11-22,29.80774
1479859200000,2016-11-23,44.2308
1479945600000,2016-11-24,57.99594
1480032000000,2016-11-25,66.01437
1480291200000,2016-11-28,71.35999
1480377600000,2016-11-29,75.3511
1480464000000,2016-11-30,80.8277
1480550400000,2016-12-01,85.65593
1480636800000,2016-12-02,76.00943
1480896000000,2016-12-05,55.17739
1480982400000,2016-12-06,40.70649
1481068800000,2016-12-07,28.98955
1481155200000,2016-12-08,36.91898
1481241600000,2016-12-09,37.57563
1481500800000,2016-12-12,38.01339
1481587200000,2016-12-13,40.15704
1481673600000,2016-12-14,44.36397
1481760000000,2016-12-15,38.27168
1481846400000,2016-12-16,54.54671
1482105600000,2016-12-19,60.06819
1482192000000,2016-12-20,60.37062
1482278400000,2016-12-21,61.61459
1482364800000,2016-12-22,43.64047
1482451200000,2016-12-23,31.65772
1482710400000,2016-12-26,23.66923
1482796800000,2016-12-27,19.19828
1482883200000,2016-12-28,23.90997
1482969600000,2016-12-29,22.0803
1483056000000,2016-12-30,41.38691
1483401600000,2017-01-03,55.17746
1483488000000,2017-01-04,63.73537
1483574400000,2017-01-05,69.44065
1483660800000,2017-01-06,69.25677
1483920000000,2017-01-09,56.77728
1484006400000,2017-01-10,46.18483
1484092800000,2017-01-11,33.28987
1484179200000,2017-01-12,29.88558
1484265600000,2017-01-13,24.19725
1484524800000,2017-01-16,22.11439
1484611200000,2017-01-17,24.26676
1484697600000,2017-01-18,21.89216
1484784000000,2017-01-19,43.48369
1484870400000,2017-01-20,57.87804
1485129600000,2017-01-23,71.27146
1485216000000,2017-01-24,75.99329
1485993600000,2017-02-02,80.75929
1486080000000,2017-02-03,81.83953
1486339200000,2017-02-06,81.7597
1486425600000,2017-02-07,81.17313
1486512000000,2017-02-08,76.95925
1486598400000,2017-02-09,64.63949
1486684800000,2017-02-10,47.2597
1486944000000,2017-02-13,36.92314
1487030400000,2017-02-14,24.61543
1487116800000,2017-02-15,16.41028
1487203200000,2017-02-16,17.30723
1487289600000,2017-02-17,29.89023
