timestamp,timestring,K9_D
1470700800000,2016-08-09,69.02554
1470787200000,2016-08-10,74.14203
1470873600000,2016-08-11,69.85811
1470960000000,2016-08-12,67.00217
1471219200000,2016-08-15,52.195
1471305600000,2016-08-16,34.79667
1471392000000,2016-08-17,28.40611
1471478400000,2016-08-18,34.5624
1471564800000,2016-08-19,35.54161
1471824000000,2016-08-22,30.98608
1471910400000,2016-08-23,29.29937
1471996800000,2016-08-24,34.02565
1472083200000,2016-08-25,36.71889
1472169600000,2016-08-26,40.26875
1472428800000,2016-08-29,42.63532
1472515200000,2016-08-30,45.09018
1472601600000,2016-08-31,42.88064
1472688000000,2016-09-01,50.80931
1472774400000,2016-09-02,44.98399
1473033600000,2016-09-05,61.10038
1473120000000,2016-09-06,71.16836
1473206400000,2016-09-07,71.42216
1473292800000,2016-09-08,71.00658
1473379200000,2016-09-09,70.55201
1473465600000,2016-09-10,68.85284
1473638400000,2016-09-12,63.47764
1475107200000,2016-09-29,70.46657
1475193600000,2016-09-30,73.03134
1475452800000,2016-10-03,73.79044
1475539200000,2016-10-04,71.94496
1475625600000,2016-10-05,71.24373
1475712000000,2016-10-06,69.71803
1475798400000,2016-10-07,68.7009
1476144000000,2016-10-11,51.62071
1476230400000,2016-10-12,35.91194
1476316800000,2016-10-13,27.05241
1476403200000,2016-10-14,22.92382
1476662400000,2016-10-17,19.28255
1476748800000,2016-10-18,16.41059
1476835200000,2016-10-19,15.04999
1476921600000,2016-10-20,14.86424
1477008000000,2016-10-21,15.08192
1477267200000,2016-10-24,18.82654
1477353600000,2016-10-25,24.14526
1477440000000,2016-10-26,31.24835
1477526400000,2016-10-27,38.78098
1477612800000,2016-10-28,41.00552
1477872000000,2016-10-31,36.86085
1477958400000,2016-11-01,48.3834
1478044800000,2016-11-02,35.28586
1478131200000,2016-11-03,25.48474
1478217600000,2016-11-04,28.10096
1478476800000,2016-11-07,36.19427
1478563200000,2016-11-08,54.1295
1478649600000,2016-11-09,44.41967
1478736000000,2016-11-10,54.61311
1478822400000,2016-11-11,56.40875
1479081600000,2016-11-14,46.37778
1479168000000,2016-11-15,39.69046
1479254400000,2016-11-16,40.4954
1479340800000,2016-11-17,40.72239
1479427200000,2016-11-18,36.9522
1479686400000,2016-11-21,35.05148
1479772800000,2016-11-22,35.27243
1479859200000,2016-11-23,42.95937
1479945600000,2016-11-24,53.63958
1480032000000,2016-11-25,55.20413
1480291200000,2016-11-28,55.32132
1480377600000,2016-11-29,55.39944
1480464000000,2016-11-30,59.15519
1480550400000,2016-12-01,72.77013
1480636800000,2016-12-02,66.46217
1480896000000,2016-12-05,52.64144
1480982400000,2016-12-06,47.21557
1481068800000,2016-12-07,46.62859
1481155200000,2016-12-08,46.23726
1481241600000,2016-12-09,52.03701
1481500800000,2016-12-12,63.26276
1481587200000,2016-12-13,65.98467
1481673600000,2016-12-14,53.51361
1481760000000,2016-12-15,45.19958
1481846400000,2016-12-16,32.51397
1482105600000,2016-12-19,21.67598
1482192000000,2016-12-20,19.71379
1482278400000,2016-12-21,16.65131
1482364800000,2016-12-22,12.68821
1482451200000,2016-12-23,8.458806
1482710400000,2016-12-26,14.73014
1482796800000,2016-12-27,20.93125
1482883200000,2016-12-28,26.4542
1482969600000,2016-12-29,24.77896
1483056000000,2016-12-30,35.96376
1483401600000,2017-01-03,42.15769
1483488000000,2017-01-04,46.28698
1483574400000,2017-01-05,49.03984
1483660800000,2017-01-06,56.93558
1483920000000,2017-01-09,62.95708
1484006400000,2017-01-10,58.63805
1484092800000,2017-01-11,55.75871
1484179200000,2017-01-12,57.68528
1484265600000,2017-01-13,48.71321
1484524800000,2017-01-16,37.6037
1484611200000,2017-01-17,32.76143
1484697600000,2017-01-18,32.09731
1484784000000,2017-01-19,31.65456
1484870400000,2017-01-20,23.66711
1485129600000,2017-01-23,19.11135
1485216000000,2017-01-24,16.44456
1485993600000,2017-02-02,10.96304
1486080000000,2017-02-03,29.53084
1486339200000,2017-02-06,44.68715
1486425600000,2017-02-07,53.60098
1486512000000,2017-02-08,48.43239
1486598400000,2017-02-09,43.39939
1486684800000,2017-02-10,43.2186
1486944000000,2017-02-13,28.8124
1487030400000,2017-02-14,20.6267
1487116800000,2017-02-15,15.87879
1487203200000,2017-02-16,12.66919
1487289600000,2017-02-17,9.835018
