timestamp,timestring,K9_D
1471564800000,2016-08-19,62.24455
1471824000000,2016-08-22,58.16306
1471910400000,2016-08-23,55.44206
1471996800000,2016-08-24,46.48518
1472083200000,2016-08-25,52.41869
1472169600000,2016-08-26,58.02272
1472428800000,2016-08-29,46.3741
1472515200000,2016-08-30,43.73659
1472601600000,2016-08-31,29.15772
1472688000000,2016-09-01,21.81944
1472774400000,2016-09-02,16.92726
1473033600000,2016-09-05,25.57057
1473120000000,2016-09-06,33.71369
1473206400000,2016-09-07,41.5234
1473292800000,2016-09-08,54.95497
1473379200000,2016-09-09,46.63662
1473465600000,2016-09-10,40.18196
1473638400000,2016-09-12,38.90917
1473724800000,2016-09-13,32.00008
1473811200000,2016-09-14,24.3637
1474243200000,2016-09-19,28.36366
1474329600000,2016-09-20,31.0303
1474416000000,2016-09-21,32.80807
1474502400000,2016-09-22,44.09429
1474588800000,2016-09-23,62.72953
1474848000000,2016-09-26,58.4863
1475107200000,2016-09-29,66.76862
1475193600000,2016-09-30,61.17903
1475452800000,2016-10-03,60.78597
1475539200000,2016-10-04,73.85732
1475625600000,2016-10-05,74.2382
1475712000000,2016-10-06,71.71436
1475798400000,2016-10-07,70.0318
1476144000000,2016-10-11,57.79898
1476230400000,2016-10-12,60.75488
1476316800000,2016-10-13,40.50325
1476403200000,2016-10-14,47.00211
1476662400000,2016-10-17,38.0013
1476748800000,2016-10-18,52.00085
1476835200000,2016-10-19,61.33387
1476921600000,2016-10-20,71.65846
1477008000000,2016-10-21,76.34372
1477267200000,2016-10-24,79.46722
1477353600000,2016-10-25,83.93052
1477440000000,2016-10-26,82.14413
1477526400000,2016-10-27,80.9532
1477612800000,2016-10-28,84.73802
1477872000000,2016-10-31,89.82535
1477958400000,2016-11-01,88.45498
1478044800000,2016-11-02,67.3032
1478131200000,2016-11-03,44.8688
1478217600000,2016-11-04,48.43106
1478476800000,2016-11-07,58.21327
1478563200000,2016-11-08,64.73474
1478649600000,2016-11-09,45.93428
1478736000000,2016-11-10,55.62283
1478822400000,2016-11-11,50.97076
1479081600000,2016-11-14,53.42496
1479168000000,2016-11-15,49.50552
1479254400000,2016-11-16,46.89256
1479340800000,2016-11-17,47.92837
1479427200000,2016-11-18,40.28555
1479686400000,2016-11-21,43.5237
1479772800000,2016-11-22,57.5872
1479859200000,2016-11-23,66.96288
1479945600000,2016-11-24,71.91467
1480032000000,2016-11-25,63.3277
1480291200000,2016-11-28,62.73128
1480377600000,2016-11-29,57.20544
1480464000000,2016-11-30,48.39336
1480550400000,2016-12-01,45.08276
1480636800000,2016-12-02,36.1158
1480896000000,2016-12-05,24.0772
1480982400000,2016-12-06,22.11209
1481068800000,2016-12-07,17.77171
1481155200000,2016-12-08,37.77377
1481241600000,2016-12-09,55.73806
1481500800000,2016-12-12,58.58728
1481587200000,2016-12-13,67.62964
1481673600000,2016-12-14,69.53088
1481760000000,2016-12-15,68.57614
1481846400000,2016-12-16,70.16188
1482105600000,2016-12-19,66.77457
1482192000000,2016-12-20,61.18302
1482278400000,2016-12-21,44.4924
1482364800000,2016-12-22,29.6616
1482451200000,2016-12-23,25.32993
1482710400000,2016-12-26,25.21994
1482796800000,2016-12-27,23.47992
1482883200000,2016-12-28,32.31995
1482969600000,2016-12-29,36.36144
1483056000000,2016-12-30,57.57429
1483401600000,2017-01-03,67.54951
1483488000000,2017-01-04,74.19965
1483574400000,2017-01-05,82.79977
1483660800000,2017-01-06,88.53317
1483920000000,2017-01-09,84.94803
1484006400000,2017-01-10,85.79868
1484092800000,2017-01-11,90.53245
1484179200000,2017-01-12,91.30733
1484265600000,2017-01-13,91.64078
1484524800000,2017-01-16,84.17078
1484611200000,2017-01-17,81.11388
1484697600000,2017-01-18,79.07594
1484784000000,2017-01-19,77.71732
1484870400000,2017-01-20,68.47822
1485129600000,2017-01-23,72.92485
1485216000000,2017-01-24,72.42606
1485993600000,2017-02-02,53.83961
1486080000000,2017-02-03,41.44865
1486339200000,2017-02-06,58.18798
1486425600000,2017-02-07,69.34753
1486512000000,2017-02-08,74.00945
1486598400000,2017-02-09,75.53012
1486684800000,2017-02-10,81.4645
1486944000000,2017-02-13,83.19853
1487030400000,2017-02-14,84.35455
1487116800000,2017-02-15,89.5697
1487203200000,2017-02-16,85.63907
1487289600000,2017-02-17,79.31493
