timestamp,timestring,K9_D
1465776000000,2016-06-13,58.26396
1465862400000,2016-06-14,57.95375
1465948800000,2016-06-15,56.70991
1466035200000,2016-06-16,48.02883
1466121600000,2016-06-17,43.88108
1466380800000,2016-06-20,29.25406
1466467200000,2016-06-21,20.9178
1466553600000,2016-06-22,17.08986
1466640000000,2016-06-23,14.53789
1466726400000,2016-06-24,12.82724
1467072000000,2016-06-28,12.82878
1467158400000,2016-06-29,12.23984
1467244800000,2016-06-30,18.49581
1467331200000,2016-07-01,16.28534
1467590400000,2016-07-04,17.22052
1467676800000,2016-07-05,19.05611
1467763200000,2016-07-06,25.20407
1468195200000,2016-07-11,16.80271
1468281600000,2016-07-12,11.20181
1468368000000,2016-07-13,11.17159
1468454400000,2016-07-14,9.299585
1468540800000,2016-07-15,17.31084
1468800000000,2016-07-18,35.41444
1468972800000,2016-07-20,34.87089
1469059200000,2016-07-21,29.55357
1469145600000,2016-07-22,26.00869
1469404800000,2016-07-25,24.09588
1469491200000,2016-07-26,21.30201
1469577600000,2016-07-27,18.36801
1469664000000,2016-07-28,14.32867
1469750400000,2016-07-29,9.552447
1470009600000,2016-08-01,6.368298
1470096000000,2016-08-02,4.245532
1470614400000,2016-08-08,23.883
1470700800000,2016-08-09,16.79918
1470873600000,2016-08-11,32.76808
1470960000000,2016-08-12,45.37481
1471392000000,2016-08-17,63.5832
1471478400000,2016-08-18,72.49632
1471564800000,2016-08-19,68.76099
1471824000000,2016-08-22,53.00911
1471910400000,2016-08-23,44.65841
1471996800000,2016-08-24,38.37442
1472083200000,2016-08-25,42.07041
1472169600000,2016-08-26,47.52746
1472428800000,2016-08-29,37.74557
1472515200000,2016-08-30,40.84999
1472774400000,2016-09-02,41.3359
1473033600000,2016-09-05,30.52021
1473120000000,2016-09-06,20.34681
1473206400000,2016-09-07,13.56454
1473292800000,2016-09-08,19.68132
1473379200000,2016-09-09,22.56533
1473465600000,2016-09-10,30.64639
1473638400000,2016-09-12,35.32453
1473724800000,2016-09-13,25.10008
1473811200000,2016-09-14,40.76439
1474243200000,2016-09-19,43.11827
1474329600000,2016-09-20,50.31413
1474416000000,2016-09-21,65.68561
1475107200000,2016-09-29,59.26659
1475193600000,2016-09-30,48.90073
1475452800000,2016-10-03,40.11222
1475625600000,2016-10-05,41.76494
1475712000000,2016-10-06,34.88555
1476144000000,2016-10-11,23.25703
1476230400000,2016-10-12,15.50469
1476316800000,2016-10-13,10.33646
1476403200000,2016-10-14,14.34196
1476662400000,2016-10-17,9.561306
1476748800000,2016-10-18,6.374204
1476921600000,2016-10-20,4.249469
1477008000000,2016-10-21,10.18592
1477267200000,2016-10-24,28.06721
1477440000000,2016-10-26,39.98807
1477526400000,2016-10-27,33.75091
1477612800000,2016-10-28,48.03251
1477958400000,2016-11-01,47.02166
1478563200000,2016-11-08,56.34777
1479168000000,2016-11-15,39.86402
1479254400000,2016-11-16,41.51854
1479340800000,2016-11-17,41.47211
1479427200000,2016-11-18,41.07401
1479686400000,2016-11-21,27.38267
1479772800000,2016-11-22,18.25512
1479859200000,2016-11-23,12.17008
1479945600000,2016-11-24,15.56437
1480291200000,2016-11-28,23.19676
1480464000000,2016-11-30,33.41323
1480550400000,2016-12-01,40.79401
1480982400000,2016-12-06,48.88912
1481068800000,2016-12-07,58.51868
1481155200000,2016-12-08,69.17119
1481241600000,2016-12-09,69.39456
1481500800000,2016-12-12,69.54347
1481587200000,2016-12-13,63.029
1481673600000,2016-12-14,69.6384
1482278400000,2016-12-21,76.90179
1482883200000,2016-12-28,76.02979
1482969600000,2016-12-29,57.54928
1483056000000,2016-12-30,55.03285
1483401600000,2017-01-03,53.35523
1483920000000,2017-01-09,65.45522
1484092800000,2017-01-11,45.93567
1484179200000,2017-01-12,63.95712
1484697600000,2017-01-18,74.78095
1484784000000,2017-01-19,52.48554
1484870400000,2017-01-20,36.84222
1485129600000,2017-01-23,24.56148
1485216000000,2017-01-24,24.17573
1486080000000,2017-02-03,34.55687
1486339200000,2017-02-06,32.96698
1486425600000,2017-02-07,32.61629
1486512000000,2017-02-08,32.3825
1486598400000,2017-02-09,33.64506
1486684800000,2017-02-10,46.7895
1486944000000,2017-02-13,58.11607
1487116800000,2017-02-15,43.18851
1487203200000,2017-02-16,28.79234
1487289600000,2017-02-17,52.52823
