timestamp,timestring,K9_D
1471564800000,2016-08-19,15.26032
1471824000000,2016-08-22,15.72909
1471910400000,2016-08-23,10.48606
1471996800000,2016-08-24,6.990707
1472083200000,2016-08-25,6.621227
1472169600000,2016-08-26,6.497455
1472428800000,2016-08-29,4.331637
1472515200000,2016-08-30,7.649682
1472601600000,2016-08-31,12.94292
1472688000000,2016-09-01,8.628615
1472774400000,2016-09-02,8.316525
1473033600000,2016-09-05,17.66555
1473120000000,2016-09-06,45.11036
1473206400000,2016-09-07,58.64499
1473292800000,2016-09-08,65.28715
1473379200000,2016-09-09,62.57237
1473465600000,2016-09-10,56.00064
1473638400000,2016-09-12,49.23853
1473724800000,2016-09-13,37.58757
1473811200000,2016-09-14,35.47504
1474243200000,2016-09-19,31.98335
1474329600000,2016-09-20,27.57226
1474416000000,2016-09-21,33.93708
1474502400000,2016-09-22,42.06918
1474588800000,2016-09-23,46.56464
1474848000000,2016-09-26,45.8579
1475107200000,2016-09-29,59.73859
1475193600000,2016-09-30,56.49236
1475452800000,2016-10-03,43.21714
1475539200000,2016-10-04,51.03362
1475625600000,2016-10-05,62.59381
1475712000000,2016-10-06,66.72917
1475798400000,2016-10-07,56.9861
1476144000000,2016-10-11,46.32402
1476230400000,2016-10-12,34.5864
1476316800000,2016-10-13,26.76132
1476403200000,2016-10-14,23.90151
1476662400000,2016-10-17,21.99496
1476748800000,2016-10-18,23.75425
1476835200000,2016-10-19,37.0483
1476921600000,2016-10-20,43.21739
1477008000000,2016-10-21,45.47822
1477267200000,2016-10-24,51.15212
1477353600000,2016-10-25,46.60144
1477440000000,2016-10-26,43.56766
1477526400000,2016-10-27,33.80702
1477612800000,2016-10-28,26.24173
1477872000000,2016-10-31,20.5248
1477958400000,2016-11-01,22.77408
1478044800000,2016-11-02,15.18272
1478131200000,2016-11-03,10.12181
1478217600000,2016-11-04,12.8085
1478476800000,2016-11-07,21.87239
1478563200000,2016-11-08,24.58163
1478649600000,2016-11-09,25.47864
1478736000000,2016-11-10,31.80056
1478822400000,2016-11-11,21.20038
1479081600000,2016-11-14,16.51455
1479168000000,2016-11-15,20.5335
1479254400000,2016-11-16,34.20183
1479340800000,2016-11-17,51.37268
1479427200000,2016-11-18,67.58179
1479686400000,2016-11-21,76.16563
1479772800000,2016-11-22,80.18884
1479859200000,2016-11-23,80.91019
1479945600000,2016-11-24,73.54796
1480032000000,2016-11-25,71.94864
1480291200000,2016-11-28,72.41021
1480377600000,2016-11-29,60.39473
1480464000000,2016-11-30,64.5056
1480550400000,2016-12-01,69.67042
1480636800000,2016-12-02,68.66917
1480896000000,2016-12-05,59.11279
1480982400000,2016-12-06,54.9641
1481068800000,2016-12-07,61.08718
1481155200000,2016-12-08,61.2376
1481241600000,2016-12-09,54.71397
1481500800000,2016-12-12,44.8093
1481587200000,2016-12-13,46.53953
1481673600000,2016-12-14,47.69302
1481760000000,2016-12-15,51.79536
1481846400000,2016-12-16,47.86356
1482105600000,2016-12-19,39.31648
1482192000000,2016-12-20,31.76656
1482278400000,2016-12-21,21.17771
1482364800000,2016-12-22,19.67404
1482451200000,2016-12-23,18.6716
1482710400000,2016-12-26,12.44773
1482796800000,2016-12-27,8.29849
1482883200000,2016-12-28,5.532326
1482969600000,2016-12-29,3.688217
1483056000000,2016-12-30,11.98258
1483401600000,2017-01-03,24.65505
1483488000000,2017-01-04,21.99219
1483574400000,2017-01-05,36.88372
1483660800000,2017-01-06,51.25578
1483920000000,2017-01-09,49.64671
1484006400000,2017-01-10,43.81209
1484092800000,2017-01-11,42.30328
1484179200000,2017-01-12,43.67838
1484265600000,2017-01-13,44.5951
1484524800000,2017-01-16,45.77946
1484611200000,2017-01-17,54.8786
1484697600000,2017-01-18,66.50027
1484784000000,2017-01-19,71.95255
1484870400000,2017-01-20,72.73028
1485129600000,2017-01-23,68.68887
1485216000000,2017-01-24,68.70924
1485993600000,2017-02-02,69.7645
1486080000000,2017-02-03,67.62077
1486339200000,2017-02-06,70.63609
1486425600000,2017-02-07,58.20184
1486512000000,2017-02-08,49.91232
1486598400000,2017-02-09,41.60824
1486684800000,2017-02-10,30.5166
1486944000000,2017-02-13,28.67776
1487030400000,2017-02-14,35.06054
1487116800000,2017-02-15,42.21428
1487203200000,2017-02-16,43.29436
1487289600000,2017-02-17,39.46898
