timestamp,timestring,K9_D
1471564800000,2016-08-19,69.96554
1471824000000,2016-08-22,56.30553
1471910400000,2016-08-23,48.64813
1471996800000,2016-08-24,41.03424
1472083200000,2016-08-25,38.10884
1472169600000,2016-08-26,33.88047
1472428800000,2016-08-29,32.1915
1472515200000,2016-08-30,34.45535
1472601600000,2016-08-31,32.66721
1472688000000,2016-09-01,24.90314
1472774400000,2016-09-02,16.60209
1473033600000,2016-09-05,22.91991
1473120000000,2016-09-06,33.05772
1473206400000,2016-09-07,42.77922
1473292800000,2016-09-08,47.77874
1473379200000,2016-09-09,45.92657
1473465600000,2016-09-10,48.11771
1473638400000,2016-09-12,45.75368
1473724800000,2016-09-13,47.16912
1473811200000,2016-09-14,43.35085
1474243200000,2016-09-19,35.56723
1474329600000,2016-09-20,52.14286
1474416000000,2016-09-21,59.27171
1474502400000,2016-09-22,71.89543
1474588800000,2016-09-23,73.76362
1474848000000,2016-09-26,68.34241
1475107200000,2016-09-29,56.39494
1475193600000,2016-09-30,47.59663
1475452800000,2016-10-03,40.99035
1475539200000,2016-10-04,28.25282
1475625600000,2016-10-05,20.50188
1475712000000,2016-10-06,18.66792
1475798400000,2016-10-07,16.06847
1476144000000,2016-10-11,17.91952
1476230400000,2016-10-12,21.54231
1476316800000,2016-10-13,22.13932
1476403200000,2016-10-14,23.64843
1476662400000,2016-10-17,18.1048
1476748800000,2016-10-18,15.4032
1476835200000,2016-10-19,13.60213
1476921600000,2016-10-20,12.40142
1477008000000,2016-10-21,10.70664
1477267200000,2016-10-24,21.95258
1477353600000,2016-10-25,25.74616
1477440000000,2016-10-26,23.22471
1477526400000,2016-10-27,27.76384
1477612800000,2016-10-28,18.50923
1477872000000,2016-10-31,36.97717
1477958400000,2016-11-01,52.18768
1478044800000,2016-11-02,39.13961
1478131200000,2016-11-03,30.25974
1478217600000,2016-11-04,26.65464
1478476800000,2016-11-07,25.06143
1478563200000,2016-11-08,20.62918
1478649600000,2016-11-09,20.61554
1478736000000,2016-11-10,30.88655
1478822400000,2016-11-11,33.92437
1479081600000,2016-11-14,34.04482
1479168000000,2016-11-15,32.22035
1479254400000,2016-11-16,31.95642
1479340800000,2016-11-17,41.30428
1479427200000,2016-11-18,54.20285
1479686400000,2016-11-21,57.24635
1479772800000,2016-11-22,61.15273
1479859200000,2016-11-23,59.28701
1479945600000,2016-11-24,58.04319
1480032000000,2016-11-25,55.36213
1480291200000,2016-11-28,50.79697
1480377600000,2016-11-29,48.3574
1480464000000,2016-11-30,38.90494
1480550400000,2016-12-01,28.50073
1480636800000,2016-12-02,19.00048
1480896000000,2016-12-05,38.30802
1480982400000,2016-12-06,58.87201
1481068800000,2016-12-07,62.32493
1481155200000,2016-12-08,67.19098
1481241600000,2016-12-09,60.1786
1481500800000,2016-12-12,61.23018
1481587200000,2016-12-13,61.93123
1481673600000,2016-12-14,57.95415
1481760000000,2016-12-15,51.96944
1481846400000,2016-12-16,38.81296
1482105600000,2016-12-19,32.81975
1482192000000,2016-12-20,28.82428
1482278400000,2016-12-21,27.54952
1482364800000,2016-12-22,19.81562
1482451200000,2016-12-23,13.21041
1482710400000,2016-12-26,8.806943
1482796800000,2016-12-27,5.871295
1482883200000,2016-12-28,30.58086
1482969600000,2016-12-29,51.86872
1483056000000,2016-12-30,64.40372
1483401600000,2017-01-03,76.26914
1483488000000,2017-01-04,81.28088
1483574400000,2017-01-05,78.82494
1483660800000,2017-01-06,77.18764
1483920000000,2017-01-09,77.216
1484006400000,2017-01-10,72.68946
1484092800000,2017-01-11,64.65012
1484179200000,2017-01-12,51.98897
1484265600000,2017-01-13,34.65931
1484524800000,2017-01-16,25.25675
1484611200000,2017-01-17,23.28944
1484697600000,2017-01-18,26.27898
1484784000000,2017-01-19,19.66986
1484870400000,2017-01-20,16.95939
1485129600000,2017-01-23,16.86182
1485216000000,2017-01-24,23.14597
1485993600000,2017-02-02,22.83806
1486080000000,2017-02-03,33.74389
1486339200000,2017-02-06,29.90333
1486425600000,2017-02-07,27.34296
1486512000000,2017-02-08,31.19161
1486598400000,2017-02-09,37.46107
1486684800000,2017-02-10,31.6407
1486944000000,2017-02-13,33.31602
1487030400000,2017-02-14,45.54401
1487116800000,2017-02-15,51.79125
1487203200000,2017-02-16,52.38464
1487289600000,2017-02-17,61.80482
