timestamp,timestring,K9_D
1471564800000,2016-08-19,22.67094
1471824000000,2016-08-22,24.63778
1471910400000,2016-08-23,29.12358
1471996800000,2016-08-24,49.04537
1472083200000,2016-08-25,53.0673
1472169600000,2016-08-26,53.89673
1472428800000,2016-08-29,41.8135
1472515200000,2016-08-30,49.44427
1472601600000,2016-08-31,36.8844
1472688000000,2016-09-01,28.51115
1472774400000,2016-09-02,20.96819
1473033600000,2016-09-05,23.78272
1473120000000,2016-09-06,20.29957
1473206400000,2016-09-07,22.62395
1473292800000,2016-09-08,32.6265
1473379200000,2016-09-09,35.78611
1473465600000,2016-09-10,43.15566
1473638400000,2016-09-12,55.43712
1473724800000,2016-09-13,54.73589
1473811200000,2016-09-14,56.49058
1474243200000,2016-09-19,53.21596
1474329600000,2016-09-20,42.144
1474416000000,2016-09-21,40.00076
1474502400000,2016-09-22,45.71478
1474588800000,2016-09-23,44.76225
1474848000000,2016-09-26,39.3653
1475107200000,2016-09-29,38.1483
1475193600000,2016-09-30,27.81316
1475452800000,2016-10-03,23.30403
1475539200000,2016-10-04,25.05983
1475625600000,2016-10-05,30.99228
1475712000000,2016-10-06,42.88375
1475798400000,2016-10-07,39.70027
1476144000000,2016-10-11,29.24464
1476230400000,2016-10-12,22.27421
1476316800000,2016-10-13,24.57171
1476403200000,2016-10-14,23.32559
1476662400000,2016-10-17,19.71705
1476748800000,2016-10-18,32.58914
1476835200000,2016-10-19,31.44833
1476921600000,2016-10-20,30.96556
1477008000000,2016-10-21,29.90297
1477267200000,2016-10-24,37.58237
1477353600000,2016-10-25,32.89805
1477440000000,2016-10-26,31.73596
1477526400000,2016-10-27,32.92203
1477612800000,2016-10-28,31.75195
1477872000000,2016-10-31,21.16796
1477958400000,2016-11-01,18.87385
1478044800000,2016-11-02,12.58257
1478131200000,2016-11-03,8.388379
1478217600000,2016-11-04,5.592253
1478476800000,2016-11-07,25.95041
1478563200000,2016-11-08,39.52252
1478649600000,2016-11-09,26.34835
1478736000000,2016-11-10,31.29107
1478822400000,2016-11-11,26.74308
1479081600000,2016-11-14,33.51501
1479168000000,2016-11-15,34.10805
1479254400000,2016-11-16,36.4642
1479340800000,2016-11-17,34.11338
1479427200000,2016-11-18,32.54617
1479686400000,2016-11-21,35.03077
1479772800000,2016-11-22,33.35385
1479859200000,2016-11-23,38.90254
1479945600000,2016-11-24,37.83979
1480032000000,2016-11-25,41.89317
1480291200000,2016-11-28,37.45258
1480377600000,2016-11-29,34.96836
1480464000000,2016-11-30,33.31222
1480550400000,2016-12-01,42.20816
1480636800000,2016-12-02,31.84242
1480896000000,2016-12-05,32.33936
1480982400000,2016-12-06,50.13097
1481068800000,2016-12-07,66.75398
1481155200000,2016-12-08,54.97883
1481241600000,2016-12-09,43.31921
1481500800000,2016-12-12,33.64138
1481587200000,2016-12-13,25.28472
1481673600000,2016-12-14,19.71362
1481760000000,2016-12-15,15.99955
1481846400000,2016-12-16,13.5235
1482105600000,2016-12-19,9.015666
1482192000000,2016-12-20,9.819964
1482278400000,2016-12-21,23.21328
1482364800000,2016-12-22,33.01939
1482451200000,2016-12-23,30.78485
1482710400000,2016-12-26,31.04953
1482796800000,2016-12-27,34.24135
1482883200000,2016-12-28,34.28589
1482969600000,2016-12-29,37.44059
1483056000000,2016-12-30,42.66872
1483401600000,2017-01-03,42.23893
1483488000000,2017-01-04,45.40067
1483574400000,2017-01-05,46.35906
1483660800000,2017-01-06,48.85477
1483920000000,2017-01-09,51.23651
1484006400000,2017-01-10,57.68709
1484092800000,2017-01-11,65.90902
1484179200000,2017-01-12,68.93932
1484265600000,2017-01-13,70.20194
1484524800000,2017-01-16,64.98312
1484611200000,2017-01-17,59.98875
1484697600000,2017-01-18,62.21468
1484784000000,2017-01-19,52.58755
1484870400000,2017-01-20,51.72504
1485129600000,2017-01-23,51.14999
1485216000000,2017-01-24,50.76668
1485993600000,2017-02-02,40.98734
1486080000000,2017-02-03,36.21381
1486339200000,2017-02-06,33.03146
1486425600000,2017-02-07,26.46544
1486512000000,2017-02-08,24.31032
1486598400000,2017-02-09,43.29023
1486684800000,2017-02-10,42.8953
1486944000000,2017-02-13,42.63197
1487030400000,2017-02-14,31.93009
1487116800000,2017-02-15,28.30429
1487203200000,2017-02-16,24.1327
1487289600000,2017-02-17,21.35164
