timestamp,timestring,K9_D
1471564800000,2016-08-19,47.87683
1471824000000,2016-08-22,31.91789
1471910400000,2016-08-23,23.8427
1471996800000,2016-08-24,18.36428
1472083200000,2016-08-25,14.712
1472169600000,2016-08-26,14.74627
1472428800000,2016-08-29,14.76911
1472515200000,2016-08-30,16.01891
1472601600000,2016-08-31,15.61754
1472688000000,2016-09-01,21.01776
1472774400000,2016-09-02,28.04692
1473033600000,2016-09-05,39.21076
1473120000000,2016-09-06,55.02937
1473206400000,2016-09-07,65.57512
1473292800000,2016-09-08,72.60562
1473379200000,2016-09-09,63.78833
1473465600000,2016-09-10,42.52555
1473638400000,2016-09-12,28.35037
1473724800000,2016-09-13,20.75207
1473811200000,2016-09-14,13.83471
1474243200000,2016-09-19,9.223143
1474329600000,2016-09-20,11.41191
1474416000000,2016-09-21,15.01534
1474502400000,2016-09-22,20.42689
1474588800000,2016-09-23,39.54382
1474848000000,2016-09-26,43.02921
1475107200000,2016-09-29,37.01944
1475193600000,2016-09-30,24.67962
1475452800000,2016-10-03,20.61977
1475539200000,2016-10-04,38.74655
1475625600000,2016-10-05,46.66439
1475712000000,2016-10-06,54.91915
1475798400000,2016-10-07,69.9461
1476144000000,2016-10-11,64.81255
1476230400000,2016-10-12,64.42045
1476316800000,2016-10-13,61.12878
1476403200000,2016-10-14,49.8434
1476662400000,2016-10-17,46.56226
1476748800000,2016-10-18,42.15264
1476835200000,2016-10-19,39.21289
1476921600000,2016-10-20,37.25306
1477008000000,2016-10-21,39.65022
1477267200000,2016-10-24,55.0049
1477353600000,2016-10-25,64.44769
1477440000000,2016-10-26,65.18742
1477526400000,2016-10-27,70.90928
1477612800000,2016-10-28,74.3562
1477872000000,2016-10-31,80.82079
1477958400000,2016-11-01,82.76939
1478044800000,2016-11-02,68.51294
1478131200000,2016-11-03,63.45306
1478217600000,2016-11-04,56.58776
1478476800000,2016-11-07,54.39182
1478563200000,2016-11-08,61.26119
1478649600000,2016-11-09,45.28521
1478736000000,2016-11-10,45.74567
1478822400000,2016-11-11,32.7193
1479081600000,2016-11-14,26.25729
1479168000000,2016-11-15,21.94928
1479254400000,2016-11-16,19.07727
1479340800000,2016-11-17,34.9404
1479427200000,2016-11-18,47.73801
1479686400000,2016-11-21,60.71421
1479772800000,2016-11-22,63.14279
1479859200000,2016-11-23,68.76186
1479945600000,2016-11-24,73.61902
1480032000000,2016-11-25,70.50792
1480291200000,2016-11-28,66.05289
1480377600000,2016-11-29,65.02292
1480464000000,2016-11-30,63.04556
1480550400000,2016-12-01,48.37958
1480636800000,2016-12-02,33.84036
1480896000000,2016-12-05,23.94913
1480982400000,2016-12-06,20.13277
1481068800000,2016-12-07,20.82928
1481155200000,2016-12-08,33.49402
1481241600000,2016-12-09,36.05484
1481500800000,2016-12-12,25.99735
1481587200000,2016-12-13,17.33157
1481673600000,2016-12-14,11.55438
1481760000000,2016-12-15,13.9529
1481846400000,2016-12-16,9.301934
1482105600000,2016-12-19,6.20129
1482192000000,2016-12-20,4.134193
1482278400000,2016-12-21,4.716922
1482364800000,2016-12-22,5.708728
1482451200000,2016-12-23,3.805819
1482710400000,2016-12-26,2.537213
1482796800000,2016-12-27,4.469262
1482883200000,2016-12-28,10.38695
1482969600000,2016-12-29,10.62835
1483056000000,2016-12-30,19.5856
1483401600000,2017-01-03,29.72378
1483488000000,2017-01-04,44.81598
1483574400000,2017-01-05,59.8773
1483660800000,2017-01-06,61.13034
1483920000000,2017-01-09,61.9657
1484006400000,2017-01-10,65.55292
1484092800000,2017-01-11,72.59087
1484179200000,2017-01-12,74.5844
1484265600000,2017-01-13,75.91342
1484524800000,2017-01-16,74.41848
1484611200000,2017-01-17,77.81742
1484697600000,2017-01-18,73.09042
1484784000000,2017-01-19,62.06026
1484870400000,2017-01-20,58.04018
1485129600000,2017-01-23,53.50826
1485216000000,2017-01-24,54.71984
1485993600000,2017-02-02,36.47989
1486080000000,2017-02-03,27.65327
1486339200000,2017-02-06,28.43549
1486425600000,2017-02-07,39.79034
1486512000000,2017-02-08,33.93433
1486598400000,2017-02-09,33.73398
1486684800000,2017-02-10,41.0079
1486944000000,2017-02-13,45.85712
1487030400000,2017-02-14,45.38622
1487116800000,2017-02-15,55.25746
1487203200000,2017-02-16,65.04346
1487289600000,2017-02-17,72.52896
