timestamp,timestring,K9_D
1471824000000,2016-08-22,56.62879
1471910400000,2016-08-23,61.2267
1471996800000,2016-08-24,61.87042
1472083200000,2016-08-25,74.58028
1472169600000,2016-08-26,65.83739
1472428800000,2016-08-29,71.36413
1472515200000,2016-08-30,77.20572
1472601600000,2016-08-31,81.7963
1472688000000,2016-09-01,84.18773
1472774400000,2016-09-02,81.78462
1473033600000,2016-09-05,79.58573
1473120000000,2016-09-06,76.94604
1473206400000,2016-09-07,79.33475
1473292800000,2016-09-08,82.30161
1473379200000,2016-09-09,84.75282
1473465600000,2016-09-10,70.86086
1473638400000,2016-09-12,49.14532
1473724800000,2016-09-13,34.21283
1473811200000,2016-09-14,25.30076
1474243200000,2016-09-19,22.16313
1474329600000,2016-09-20,24.43274
1474416000000,2016-09-21,26.44722
1474502400000,2016-09-22,24.61561
1474588800000,2016-09-23,23.86139
1474848000000,2016-09-26,16.28639
1475107200000,2016-09-29,17.82276
1475193600000,2016-09-30,16.88182
1475452800000,2016-10-03,12.92121
1475539200000,2016-10-04,11.39192
1475625600000,2016-10-05,14.26128
1475712000000,2016-10-06,29.50751
1475798400000,2016-10-07,29.67168
1476144000000,2016-10-11,25.57822
1476230400000,2016-10-12,21.39998
1476316800000,2016-10-13,15.20562
1476403200000,2016-10-14,11.236
1476662400000,2016-10-17,13.94712
1476748800000,2016-10-18,13.50229
1476835200000,2016-10-19,10.48962
1476921600000,2016-10-20,8.183561
1477008000000,2016-10-21,5.779327
1477267200000,2016-10-24,7.82114
1477353600000,2016-10-25,8.112638
1477440000000,2016-10-26,17.47738
1477526400000,2016-10-27,31.09602
1477612800000,2016-10-28,34.22273
1477872000000,2016-10-31,36.49036
1477958400000,2016-11-01,33.72861
1478044800000,2016-11-02,33.59685
1478131200000,2016-11-03,22.3979
1478217600000,2016-11-04,19.12242
1478476800000,2016-11-07,18.65304
1478563200000,2016-11-08,15.06693
1478649600000,2016-11-09,13.67498
1478736000000,2016-11-10,26.56866
1478822400000,2016-11-11,35.43173
1479081600000,2016-11-14,46.49349
1479168000000,2016-11-15,52.29196
1479254400000,2016-11-16,63.12218
1479340800000,2016-11-17,75.41478
1479427200000,2016-11-18,79.98666
1479686400000,2016-11-21,79.2173
1479772800000,2016-11-22,77.40503
1479859200000,2016-11-23,71.83322
1479945600000,2016-11-24,66.82214
1480032000000,2016-11-25,69.88143
1480291200000,2016-11-28,67.64024
1480377600000,2016-11-29,64.82139
1480464000000,2016-11-30,58.55818
1480550400000,2016-12-01,66.92992
1480636800000,2016-12-02,72.51108
1480896000000,2016-12-05,77.5805
1480982400000,2016-12-06,77.36137
1481068800000,2016-12-07,66.81236
1481155200000,2016-12-08,62.16064
1481241600000,2016-12-09,59.53568
1481500800000,2016-12-12,39.69046
1481587200000,2016-12-13,31.66864
1481673600000,2016-12-14,33.61243
1481760000000,2016-12-15,48.33421
1481846400000,2016-12-16,59.53763
1482105600000,2016-12-19,59.1362
1482192000000,2016-12-20,63.03526
1482278400000,2016-12-21,69.59551
1482364800000,2016-12-22,70.67684
1482451200000,2016-12-23,71.39773
1482710400000,2016-12-26,69.89429
1482796800000,2016-12-27,68.66192
1482883200000,2016-12-28,61.22177
1482969600000,2016-12-29,60.32671
1483056000000,2016-12-30,58.16654
1483401600000,2017-01-03,54.9939
1483488000000,2017-01-04,57.9589
1483574400000,2017-01-05,63.46195
1483660800000,2017-01-06,69.78545
1483920000000,2017-01-09,66.61497
1484006400000,2017-01-10,54.88617
1484092800000,2017-01-11,38.63159
1484179200000,2017-01-12,31.87684
1484265600000,2017-01-13,24.99272
1484524800000,2017-01-16,19.36451
1484611200000,2017-01-17,16.36312
1484697600000,2017-01-18,17.81565
1484784000000,2017-01-19,15.81649
1484870400000,2017-01-20,15.08979
1485129600000,2017-01-23,19.41657
1485216000000,2017-01-24,19.25069
1485993600000,2017-02-02,23.25046
1486080000000,2017-02-03,38.75612
1486339200000,2017-02-06,44.05963
1486425600000,2017-02-07,47.5953
1486512000000,2017-02-08,56.17464
1486598400000,2017-02-09,61.89421
1486684800000,2017-02-10,68.27011
1486944000000,2017-02-13,71.97805
1487030400000,2017-02-14,70.27576
1487116800000,2017-02-15,69.50008
1487203200000,2017-02-16,67.22891
1487289600000,2017-02-17,78.1526
1487376000000,2017-02-18,79.744
