timestamp,timestring,K9_D
1471824000000,2016-08-22,17.95431
1471910400000,2016-08-23,23.08069
1471996800000,2016-08-24,25.3871
1472083200000,2016-08-25,33.59148
1472169600000,2016-08-26,47.39428
1472428800000,2016-08-29,48.26293
1472515200000,2016-08-30,57.81633
1472601600000,2016-08-31,61.62115
1472688000000,2016-09-01,57.74743
1472774400000,2016-09-02,45.16496
1473033600000,2016-09-05,40.77668
1473120000000,2016-09-06,39.18447
1473206400000,2016-09-07,39.45631
1473292800000,2016-09-08,47.13756
1473379200000,2016-09-09,54.15234
1473465600000,2016-09-10,53.56187
1473638400000,2016-09-12,51.2634
1473724800000,2016-09-13,38.61998
1473811200000,2016-09-14,31.99663
1474243200000,2016-09-19,42.16439
1474329600000,2016-09-20,46.8596
1474416000000,2016-09-21,56.23971
1474502400000,2016-09-22,58.32644
1474588800000,2016-09-23,63.32879
1474848000000,2016-09-26,62.21923
1475107200000,2016-09-29,65.92398
1475193600000,2016-09-30,63.94936
1475452800000,2016-10-03,52.63288
1475539200000,2016-10-04,45.08856
1475625600000,2016-10-05,43.39242
1475712000000,2016-10-06,48.92836
1475798400000,2016-10-07,51.1374
1476144000000,2016-10-11,46.91212
1476230400000,2016-10-12,33.83881
1476316800000,2016-10-13,30.89251
1476403200000,2016-10-14,26.845
1476662400000,2016-10-17,22.06327
1476748800000,2016-10-18,29.29213
1476835200000,2016-10-19,42.44474
1476921600000,2016-10-20,58.29648
1477008000000,2016-10-21,66.13708
1477267200000,2016-10-24,69.84895
1477353600000,2016-10-25,69.6429
1477440000000,2016-10-26,65.65938
1477526400000,2016-10-27,57.10625
1477612800000,2016-10-28,47.79306
1477872000000,2016-10-31,38.80648
1477958400000,2016-11-01,30.2188
1478044800000,2016-11-02,31.25699
1478131200000,2016-11-03,23.21894
1478217600000,2016-11-04,17.56262
1478476800000,2016-11-07,21.46452
1478563200000,2016-11-08,22.00197
1478649600000,2016-11-09,14.66798
1478736000000,2016-11-10,19.58257
1478822400000,2016-11-11,25.95829
1479081600000,2016-11-14,38.41665
1479168000000,2016-11-15,53.38886
1479254400000,2016-11-16,61.98146
1479340800000,2016-11-17,57.98764
1479427200000,2016-11-18,68.96146
1479686400000,2016-11-21,75.9743
1479772800000,2016-11-22,76.91216
1479859200000,2016-11-23,74.60811
1479945600000,2016-11-24,75.16246
1480032000000,2016-11-25,73.67152
1480291200000,2016-11-28,74.40169
1480377600000,2016-11-29,75.4632
1480464000000,2016-11-30,75.59615
1480550400000,2016-12-01,69.44504
1480636800000,2016-12-02,61.77288
1480896000000,2016-12-05,55.99674
1480982400000,2016-12-06,54.61507
1481068800000,2016-12-07,53.69397
1481155200000,2016-12-08,51.58547
1481241600000,2016-12-09,57.46724
1481500800000,2016-12-12,62.38556
1481587200000,2016-12-13,64.73853
1481673600000,2016-12-14,67.23309
1481760000000,2016-12-15,63.34059
1481846400000,2016-12-16,57.04187
1482105600000,2016-12-19,45.43531
1482192000000,2016-12-20,37.36092
1482278400000,2016-12-21,30.96787
1482364800000,2016-12-22,21.47857
1482451200000,2016-12-23,16.02842
1482710400000,2016-12-26,12.39502
1482796800000,2016-12-27,12.43003
1482883200000,2016-12-28,13.66303
1482969600000,2016-12-29,15.16931
1483056000000,2016-12-30,19.91679
1483401600000,2017-01-03,40.72886
1483488000000,2017-01-04,55.48592
1483574400000,2017-01-05,68.73661
1483660800000,2017-01-06,71.46542
1483920000000,2017-01-09,72.20502
1484006400000,2017-01-10,63.92615
1484092800000,2017-01-11,57.03183
1484179200000,2017-01-12,51.35453
1484265600000,2017-01-13,43.12524
1484524800000,2017-01-16,46.08348
1484611200000,2017-01-17,48.05564
1484697600000,2017-01-18,50.70373
1484784000000,2017-01-19,62.69136
1484870400000,2017-01-20,71.33969
1485129600000,2017-01-23,75.84262
1485216000000,2017-01-24,73.28903
1485993600000,2017-02-02,76.63715
1486080000000,2017-02-03,75.43005
1486339200000,2017-02-06,70.84225
1486425600000,2017-02-07,69.06725
1486512000000,2017-02-08,63.65489
1486598400000,2017-02-09,47.99214
1486684800000,2017-02-10,34.77253
1486944000000,2017-02-13,31.26249
1487030400000,2017-02-14,23.87196
1487116800000,2017-02-15,28.03586
1487203200000,2017-02-16,38.135
1487289600000,2017-02-17,37.92331
1487376000000,2017-02-18,39.1711
