timestamp,timestring,K9_D
1471824000000,2016-08-22,38.99796
1471910400000,2016-08-23,38.81916
1471996800000,2016-08-24,48.95641
1472083200000,2016-08-25,65.97094
1472169600000,2016-08-26,68.98065
1472428800000,2016-08-29,69.06408
1472515200000,2016-08-30,59.37611
1472601600000,2016-08-31,66.25072
1472688000000,2016-09-01,68.61164
1472774400000,2016-09-02,65.74113
1473033600000,2016-09-05,67.63692
1473120000000,2016-09-06,73.6627
1473206400000,2016-09-07,80.2196
1473292800000,2016-09-08,85.22573
1473379200000,2016-09-09,85.3886
1473465600000,2016-09-10,77.56068
1473638400000,2016-09-12,60.96638
1473724800000,2016-09-13,40.64426
1473811200000,2016-09-14,27.09617
1474243200000,2016-09-19,25.75644
1474329600000,2016-09-20,24.86329
1474416000000,2016-09-21,30.67811
1474502400000,2016-09-22,37.78545
1474588800000,2016-09-23,44.23791
1474848000000,2016-09-26,42.4549
1475107200000,2016-09-29,42.02876
1475193600000,2016-09-30,41.74467
1475452800000,2016-10-03,34.49643
1475539200000,2016-10-04,29.66427
1475625600000,2016-10-05,36.4428
1475712000000,2016-10-06,31.43805
1475798400000,2016-10-07,52.06976
1476144000000,2016-10-11,65.37984
1476230400000,2016-10-12,71.58654
1476316800000,2016-10-13,74.60609
1476403200000,2016-10-14,64.79115
1476662400000,2016-10-17,56.09729
1476748800000,2016-10-18,61.53614
1476835200000,2016-10-19,71.23244
1476921600000,2016-10-20,74.31757
1477008000000,2016-10-21,69.74707
1477267200000,2016-10-24,61.64957
1477353600000,2016-10-25,53.22094
1477440000000,2016-10-26,41.54122
1477526400000,2016-10-27,32.74465
1477612800000,2016-10-28,21.82977
1477872000000,2016-10-31,15.40787
1477958400000,2016-11-01,15.27193
1478044800000,2016-11-02,11.08217
1478131200000,2016-11-03,12.94367
1478217600000,2016-11-04,11.09826
1478476800000,2016-11-07,16.92263
1478563200000,2016-11-08,22.39284
1478649600000,2016-11-09,24.18782
1478736000000,2016-11-10,42.79185
1478822400000,2016-11-11,55.45097
1479081600000,2016-11-14,60.77685
1479168000000,2016-11-15,47.66074
1479254400000,2016-11-16,40.10717
1479340800000,2016-11-17,35.07146
1479427200000,2016-11-18,44.80954
1479686400000,2016-11-21,57.83001
1479772800000,2016-11-22,64.47924
1479859200000,2016-11-23,71.3812
1479945600000,2016-11-24,73.51337
1480032000000,2016-11-25,78.63855
1480291200000,2016-11-28,79.09236
1480377600000,2016-11-29,82.35789
1480464000000,2016-11-30,86.87807
1480550400000,2016-12-01,79.2302
1480636800000,2016-12-02,70.63624
1480896000000,2016-12-05,60.88394
1480982400000,2016-12-06,53.23298
1481068800000,2016-12-07,48.13234
1481155200000,2016-12-08,48.4281
1481241600000,2016-12-09,46.28541
1481500800000,2016-12-12,59.6705
1481587200000,2016-12-13,69.22478
1481673600000,2016-12-14,69.73961
1481760000000,2016-12-15,75.21104
1481846400000,2016-12-16,80.39711
1482105600000,2016-12-19,76.3494
1482192000000,2016-12-20,75.76733
1482278400000,2016-12-21,71.34489
1482364800000,2016-12-22,56.25892
1482451200000,2016-12-23,47.26205
1482710400000,2016-12-26,33.94706
1482796800000,2016-12-27,24.11286
1482883200000,2016-12-28,21.26043
1482969600000,2016-12-29,20.84029
1483056000000,2016-12-30,22.71707
1483401600000,2017-01-03,45.53688
1483488000000,2017-01-04,60.66096
1483574400000,2017-01-05,70.506
1483660800000,2017-01-06,72.45855
1483920000000,2017-01-09,71.80296
1484006400000,2017-01-10,67.40887
1484092800000,2017-01-11,70.8013
1484179200000,2017-01-12,71.89222
1484265600000,2017-01-13,74.45876
1484524800000,2017-01-16,71.8614
1484611200000,2017-01-17,76.39245
1484697600000,2017-01-18,76.71448
1484784000000,2017-01-19,79.44488
1484870400000,2017-01-20,78.74944
1485129600000,2017-01-23,84.57511
1485216000000,2017-01-24,86.59175
1485993600000,2017-02-02,86.71333
1486080000000,2017-02-03,89.79543
1486339200000,2017-02-06,83.92377
1486425600000,2017-02-07,72.61585
1486512000000,2017-02-08,62.03376
1486598400000,2017-02-09,55.93917
1486684800000,2017-02-10,51.83825
1486944000000,2017-02-13,46.55884
1487030400000,2017-02-14,32.30505
1487116800000,2017-02-15,29.13163
1487203200000,2017-02-16,26.59409
1487289600000,2017-02-17,19.14784
1487376000000,2017-02-18,14.3912
