timestamp,timestring,Close_D
1471824000000,2016-08-22,37.75
1471910400000,2016-08-23,38.3
1471996800000,2016-08-24,37.9
1472083200000,2016-08-25,38.4
1472169600000,2016-08-26,38.3
1472428800000,2016-08-29,37.6
1472515200000,2016-08-30,39.1
1472601600000,2016-08-31,39
1472688000000,2016-09-01,39.05
1472774400000,2016-09-02,39.4
1473033600000,2016-09-05,39.9
1473120000000,2016-09-06,40
1473206400000,2016-09-07,39.45
1473292800000,2016-09-08,38.85
1473379200000,2016-09-09,39.55
1473465600000,2016-09-10,38.85
1473638400000,2016-09-12,39.4
1473724800000,2016-09-13,40.35
1473811200000,2016-09-14,36.95
1474243200000,2016-09-19,37.9
1474329600000,2016-09-20,37.75
1474416000000,2016-09-21,37.35
1474502400000,2016-09-22,37.2
1474588800000,2016-09-23,37.25
1474848000000,2016-09-26,37.45
1475107200000,2016-09-29,37.25
1475193600000,2016-09-30,36.75
1475452800000,2016-10-03,37.25
1475539200000,2016-10-04,37.4
1475625600000,2016-10-05,36.9
1475712000000,2016-10-06,36.9
1475798400000,2016-10-07,36.85
1476144000000,2016-10-11,35.85
1476230400000,2016-10-12,36.35
1476316800000,2016-10-13,36.5
1476403200000,2016-10-14,36
1476662400000,2016-10-17,35.9
1476748800000,2016-10-18,36.55
1476835200000,2016-10-19,37.8
1476921600000,2016-10-20,38.1
1477008000000,2016-10-21,38.45
1477267200000,2016-10-24,37.65
1477353600000,2016-10-25,37.25
1477440000000,2016-10-26,37.2
1477526400000,2016-10-27,36.85
1477612800000,2016-10-28,36.9
1477872000000,2016-10-31,36.55
1477958400000,2016-11-01,37.75
1478044800000,2016-11-02,37
1478131200000,2016-11-03,35.7
1478217600000,2016-11-04,35.6
1478476800000,2016-11-07,36.55
1478563200000,2016-11-08,36.65
1478649600000,2016-11-09,34.95
1478736000000,2016-11-10,35.8
1478822400000,2016-11-11,35.35
1479081600000,2016-11-14,35.1
1479168000000,2016-11-15,35
1479254400000,2016-11-16,35
1479340800000,2016-11-17,34.85
1479427200000,2016-11-18,35.2
1479686400000,2016-11-21,36.1
1479772800000,2016-11-22,36
1479859200000,2016-11-23,35.7
1479945600000,2016-11-24,36.55
1480032000000,2016-11-25,36.3
1480291200000,2016-11-28,36.15
1480377600000,2016-11-29,37.55
1480464000000,2016-11-30,37.8
1480550400000,2016-12-01,37.35
1480636800000,2016-12-02,37
