timestamp,timestring,Close_D
1471824000000,2016-08-22,20.6
1471910400000,2016-08-23,21.05
1471996800000,2016-08-24,21.15
1472083200000,2016-08-25,21
1472169600000,2016-08-26,20.7
1472428800000,2016-08-29,21.1
1472515200000,2016-08-30,20.95
1472601600000,2016-08-31,20.9
1472688000000,2016-09-01,20.85
1472774400000,2016-09-02,20.65
1473033600000,2016-09-05,20.65
1473120000000,2016-09-06,20.75
1473206400000,2016-09-07,20.8
1473292800000,2016-09-08,20.9
1473379200000,2016-09-09,20.75
1473465600000,2016-09-10,20.15
1473638400000,2016-09-12,20.2
1473724800000,2016-09-13,19.85
1473811200000,2016-09-14,19.65
1474243200000,2016-09-19,19.55
1474329600000,2016-09-20,19.7
1474416000000,2016-09-21,19.65
1474502400000,2016-09-22,19.55
1474588800000,2016-09-23,19.55
1474848000000,2016-09-26,19.6
1475107200000,2016-09-29,19.55
1475193600000,2016-09-30,19.55
1475452800000,2016-10-03,19.6
1475539200000,2016-10-04,19.5
1475625600000,2016-10-05,19
1475712000000,2016-10-06,18.7
1475798400000,2016-10-07,18.3
1476144000000,2016-10-11,17.45
1476230400000,2016-10-12,17.5
1476316800000,2016-10-13,17.15
1476403200000,2016-10-14,16.95
1476662400000,2016-10-17,16.9
1476748800000,2016-10-18,17.2
1476835200000,2016-10-19,17.85
1476921600000,2016-10-20,17.95
1477008000000,2016-10-21,17.6
1477267200000,2016-10-24,17.95
1477353600000,2016-10-25,17.7
1477440000000,2016-10-26,17.9
1477526400000,2016-10-27,17.65
1477612800000,2016-10-28,17.65
1477872000000,2016-10-31,17.6
1477958400000,2016-11-01,17.45
1478044800000,2016-11-02,16.95
1478131200000,2016-11-03,16.8
1478217600000,2016-11-04,16.7
1478476800000,2016-11-07,16.95
1478563200000,2016-11-08,17.1
1478649600000,2016-11-09,16.1
1478736000000,2016-11-10,17.25
1478822400000,2016-11-11,16.55
1479081600000,2016-11-14,16.3
1479168000000,2016-11-15,16.35
1479254400000,2016-11-16,16.6
1479340800000,2016-11-17,16.35
1479427200000,2016-11-18,16.45
1479686400000,2016-11-21,16.45
1479772800000,2016-11-22,16.75
1479859200000,2016-11-23,16.65
1479945600000,2016-11-24,16.45
1480032000000,2016-11-25,16.4
1480291200000,2016-11-28,16.55
1480377600000,2016-11-29,16.7
1480464000000,2016-11-30,16.85
1480550400000,2016-12-01,18.1
1480636800000,2016-12-02,18.6
1480896000000,2016-12-05,18.65
1480982400000,2016-12-06,18.5
1481068800000,2016-12-07,18.6
1481155200000,2016-12-08,18.7
1481241600000,2016-12-09,18.7
