timestamp,timestring,Close_D
1471824000000,2016-08-22,36.75
1471910400000,2016-08-23,36.85
1471996800000,2016-08-24,36.55
1472083200000,2016-08-25,36.7
1472169600000,2016-08-26,37.6
1472428800000,2016-08-29,37.65
1472515200000,2016-08-30,37.9
1472601600000,2016-08-31,37.5
1472688000000,2016-09-01,37
1472774400000,2016-09-02,37.25
1473033600000,2016-09-05,37.75
1473120000000,2016-09-06,37.95
1473206400000,2016-09-07,38.3
1473292800000,2016-09-08,38.9
1473379200000,2016-09-09,38.8
1473465600000,2016-09-10,37.85
1473638400000,2016-09-12,38.8
1473724800000,2016-09-13,38.4
1473811200000,2016-09-14,38.85
1474243200000,2016-09-19,39.55
1474329600000,2016-09-20,39.45
1474416000000,2016-09-21,39.2
1474502400000,2016-09-22,39.5
1474588800000,2016-09-23,39.8
1474848000000,2016-09-26,40.4
1475107200000,2016-09-29,40.5
1475193600000,2016-09-30,39.25
1475452800000,2016-10-03,39.45
1475539200000,2016-10-04,40
1475625600000,2016-10-05,40.3
1475712000000,2016-10-06,40
1475798400000,2016-10-07,39.95
1476144000000,2016-10-11,40.15
1476230400000,2016-10-12,40.25
1476316800000,2016-10-13,40.15
1476403200000,2016-10-14,39.3
1476662400000,2016-10-17,39.4
1476748800000,2016-10-18,39.45
1476835200000,2016-10-19,40
1476921600000,2016-10-20,40.45
1477008000000,2016-10-21,40.35
1477267200000,2016-10-24,40.95
1477353600000,2016-10-25,40.55
1477440000000,2016-10-26,41.25
1477526400000,2016-10-27,40.9
1477612800000,2016-10-28,40.6
1477872000000,2016-10-31,40.95
1477958400000,2016-11-01,40.7
1478044800000,2016-11-02,39.8
1478131200000,2016-11-03,40
1478217600000,2016-11-04,39.95
1478476800000,2016-11-07,40
1478563200000,2016-11-08,40.15
1478649600000,2016-11-09,38.4
1478736000000,2016-11-10,40.2
1478822400000,2016-11-11,39.25
1479081600000,2016-11-14,39.2
1479168000000,2016-11-15,38.75
1479254400000,2016-11-16,38.9
1479340800000,2016-11-17,39
1479427200000,2016-11-18,39.85
1479686400000,2016-11-21,40.1
1479772800000,2016-11-22,40.45
1479859200000,2016-11-23,41.55
1479945600000,2016-11-24,45
1480032000000,2016-11-25,43.35
1480291200000,2016-11-28,44.5
1480377600000,2016-11-29,44.5
1480464000000,2016-11-30,44.5
1480550400000,2016-12-01,45.25
1480636800000,2016-12-02,44.75
1480896000000,2016-12-05,44.6
1480982400000,2016-12-06,44.3
1481068800000,2016-12-07,44.3
1481155200000,2016-12-08,44.3
1481241600000,2016-12-09,45.3
1481500800000,2016-12-12,47
1481587200000,2016-12-13,46.8
1481673600000,2016-12-14,47.4
1481760000000,2016-12-15,47.5
1481846400000,2016-12-16,48.5
1482105600000,2016-12-19,47.7
1482192000000,2016-12-20,47.7
1482278400000,2016-12-21,47.45
1482364800000,2016-12-22,48.45
1482451200000,2016-12-23,49.55
1482710400000,2016-12-26,48.75
1482796800000,2016-12-27,48
1482883200000,2016-12-28,48.8
1482969600000,2016-12-29,48.25
1483056000000,2016-12-30,48.3
1483401600000,2017-01-03,47.25
1483488000000,2017-01-04,47.65
1483574400000,2017-01-05,48.4
1483660800000,2017-01-06,48.75
1483920000000,2017-01-09,48.65
1484006400000,2017-01-10,47.75
1484092800000,2017-01-11,47.85
1484179200000,2017-01-12,47.15
1484265600000,2017-01-13,46.35
1484524800000,2017-01-16,46.5
1484611200000,2017-01-17,47.7
1484697600000,2017-01-18,47.9
1484784000000,2017-01-19,48.2
1484870400000,2017-01-20,47.8
1485129600000,2017-01-23,47.5
1485216000000,2017-01-24,48
1485993600000,2017-02-02,48.3
1486080000000,2017-02-03,46.7
1486339200000,2017-02-06,46.55
1486425600000,2017-02-07,46.6
1486512000000,2017-02-08,45.85
1486598400000,2017-02-09,46
1486684800000,2017-02-10,45.75
1486944000000,2017-02-13,47.1
1487030400000,2017-02-14,46.65
1487116800000,2017-02-15,46.65
1487203200000,2017-02-16,46.7
1487289600000,2017-02-17,46.4
1487376000000,2017-02-18,46.45
1471564800000,2016-08-19,36.7
1471824000000,2016-08-22,36.75
1471910400000,2016-08-23,36.85
1471996800000,2016-08-24,36.55
1472083200000,2016-08-25,36.7
1472169600000,2016-08-26,37.6
1472428800000,2016-08-29,37.65
1472515200000,2016-08-30,37.9
1472601600000,2016-08-31,37.5
1472688000000,2016-09-01,37
1472774400000,2016-09-02,37.25
1473033600000,2016-09-05,37.75
1473120000000,2016-09-06,37.95
1473206400000,2016-09-07,38.3
1473292800000,2016-09-08,38.9
1473379200000,2016-09-09,38.8
1473465600000,2016-09-10,37.85
1473638400000,2016-09-12,38.8
1473724800000,2016-09-13,38.4
1473811200000,2016-09-14,38.85
1474243200000,2016-09-19,39.55
1474329600000,2016-09-20,39.45
1474416000000,2016-09-21,39.2
1474502400000,2016-09-22,39.5
1474588800000,2016-09-23,39.8
1474848000000,2016-09-26,40.4
1475107200000,2016-09-29,40.5
1475193600000,2016-09-30,39.25
1475452800000,2016-10-03,39.45
1475539200000,2016-10-04,40
1475625600000,2016-10-05,40.3
1475712000000,2016-10-06,40
1475798400000,2016-10-07,39.95
1476144000000,2016-10-11,40.15
1476230400000,2016-10-12,40.25
1476316800000,2016-10-13,40.15
1476403200000,2016-10-14,39.3
1476662400000,2016-10-17,39.4
1476748800000,2016-10-18,39.45
1476835200000,2016-10-19,40
1476921600000,2016-10-20,40.45
1477008000000,2016-10-21,40.35
1477267200000,2016-10-24,40.95
1477353600000,2016-10-25,40.55
1477440000000,2016-10-26,41.25
1477526400000,2016-10-27,40.9
1477612800000,2016-10-28,40.6
1477872000000,2016-10-31,40.95
1477958400000,2016-11-01,40.7
1478044800000,2016-11-02,39.8
1478131200000,2016-11-03,40
1478217600000,2016-11-04,39.95
1478476800000,2016-11-07,40
1478563200000,2016-11-08,40.15
1478649600000,2016-11-09,38.4
1478736000000,2016-11-10,40.2
1478822400000,2016-11-11,39.25
1479081600000,2016-11-14,39.2
1479168000000,2016-11-15,38.75
1479254400000,2016-11-16,38.9
1479340800000,2016-11-17,39
1479427200000,2016-11-18,39.85
1479686400000,2016-11-21,40.1
1479772800000,2016-11-22,40.45
1479859200000,2016-11-23,41.55
1479945600000,2016-11-24,45
1480032000000,2016-11-25,43.35
1480291200000,2016-11-28,44.5
1480377600000,2016-11-29,44.5
1480464000000,2016-11-30,44.5
1480550400000,2016-12-01,45.25
1480636800000,2016-12-02,44.75
1480896000000,2016-12-05,44.6
1480982400000,2016-12-06,44.3
1481068800000,2016-12-07,44.3
1481155200000,2016-12-08,44.3
1481241600000,2016-12-09,45.3
1481500800000,2016-12-12,47
1481587200000,2016-12-13,46.8
1481673600000,2016-12-14,47.4
1481760000000,2016-12-15,47.5
1481846400000,2016-12-16,48.5
1482105600000,2016-12-19,47.7
1482192000000,2016-12-20,47.7
1482278400000,2016-12-21,47.45
1482364800000,2016-12-22,48.45
1482451200000,2016-12-23,49.55
1482710400000,2016-12-26,48.75
1482796800000,2016-12-27,48
1482883200000,2016-12-28,48.8
1482969600000,2016-12-29,48.25
1483056000000,2016-12-30,48.3
1483401600000,2017-01-03,47.25
1483488000000,2017-01-04,47.65
1483574400000,2017-01-05,48.4
1483660800000,2017-01-06,48.75
1483920000000,2017-01-09,48.65
1484006400000,2017-01-10,47.75
1484092800000,2017-01-11,47.85
1484179200000,2017-01-12,47.15
1484265600000,2017-01-13,46.35
1484524800000,2017-01-16,46.5
1484611200000,2017-01-17,47.7
1484697600000,2017-01-18,47.9
1484784000000,2017-01-19,48.2
1484870400000,2017-01-20,47.8
1485129600000,2017-01-23,47.5
1485216000000,2017-01-24,48
1485993600000,2017-02-02,48.3
1486080000000,2017-02-03,46.7
1486339200000,2017-02-06,46.55
1486425600000,2017-02-07,46.6
1486512000000,2017-02-08,45.85
1486598400000,2017-02-09,46
1486684800000,2017-02-10,45.75
1486944000000,2017-02-13,47.1
1487030400000,2017-02-14,46.65
1487116800000,2017-02-15,46.65
1487203200000,2017-02-16,46.7
1487289600000,2017-02-17,46.4
1487376000000,2017-02-18,46.45
