timestamp,timestring,Close_D
1401321600000,2014-05-29,10.75
1401408000000,2014-05-30,10.65
1401753600000,2014-06-03,10.5
1401840000000,2014-06-04,10.45
1401926400000,2014-06-05,10.3
1402012800000,2014-06-06,10.55
1402272000000,2014-06-09,10.3
1402358400000,2014-06-10,10.25
1402444800000,2014-06-11,10.35
1402531200000,2014-06-12,10.35
1402617600000,2014-06-13,10.45
1402876800000,2014-06-16,10.3
1402963200000,2014-06-17,10.3
1403049600000,2014-06-18,10.15
1403136000000,2014-06-19,10.15
1403222400000,2014-06-20,10.2
1403481600000,2014-06-23,10.05
1403568000000,2014-06-24,10.05
1403654400000,2014-06-25,10.05
1403740800000,2014-06-26,10.3
1403827200000,2014-06-27,10.1
1404086400000,2014-06-30,10.2
1404172800000,2014-07-01,10.4
1404259200000,2014-07-02,10.7
1404345600000,2014-07-03,10.6
1404432000000,2014-07-04,10.45
1404691200000,2014-07-07,10.35
1404777600000,2014-07-08,11.05
1404864000000,2014-07-09,11
1404950400000,2014-07-10,11.1
1405036800000,2014-07-11,10.7
1405296000000,2014-07-14,10.9
1405382400000,2014-07-15,11.65
1405468800000,2014-07-16,11.95
1405555200000,2014-07-17,11.9
1405641600000,2014-07-18,11.95
1405900800000,2014-07-21,11.75
1405987200000,2014-07-22,11.75
1406160000000,2014-07-24,11.9
1406246400000,2014-07-25,11.85
1406505600000,2014-07-28,11.8
1406592000000,2014-07-29,11.2
1406678400000,2014-07-30,11.4
1406764800000,2014-07-31,11.3
1406851200000,2014-08-01,11.25
1407110400000,2014-08-04,11.2
1407196800000,2014-08-05,11.2
1407283200000,2014-08-06,11.35
1407369600000,2014-08-07,11.1
1407456000000,2014-08-08,10.9
1407715200000,2014-08-11,11.15
1407801600000,2014-08-12,11
1407888000000,2014-08-13,10.95
1407974400000,2014-08-14,10.9
1408060800000,2014-08-15,10.55
1408320000000,2014-08-18,10.4
1408406400000,2014-08-19,10.15
1408492800000,2014-08-20,10.1
1408579200000,2014-08-21,9.71
1408665600000,2014-08-22,9.83
1408924800000,2014-08-25,9.87
1409011200000,2014-08-26,9.85
1409097600000,2014-08-27,10.1
1409184000000,2014-08-28,10.05
1409270400000,2014-08-29,10.15
1409529600000,2014-09-01,10.15
1409616000000,2014-09-02,9.95
1409702400000,2014-09-03,9.69
1409788800000,2014-09-04,9.75
1409875200000,2014-09-05,9.77
1410220800000,2014-09-09,9.77
1410307200000,2014-09-10,9.6
1410393600000,2014-09-11,9.65
1410480000000,2014-09-12,9.51
1410739200000,2014-09-15,9.05
1410825600000,2014-09-16,9.03
1410912000000,2014-09-17,9.03
1410998400000,2014-09-18,8.9
1411084800000,2014-09-19,8.91
1411344000000,2014-09-22,8.63
1411430400000,2014-09-23,8.76
1411516800000,2014-09-24,8.15
1411603200000,2014-09-25,7.58
1411689600000,2014-09-26,7.05
1411948800000,2014-09-29,7.04
1412035200000,2014-09-30,6.55
1412121600000,2014-10-01,6.4
1412208000000,2014-10-02,6.84
1412294400000,2014-10-03,6.61
1412553600000,2014-10-06,6.73
1412640000000,2014-10-07,6.47
1412726400000,2014-10-08,6.02
1412812800000,2014-10-09,5.61
1413158400000,2014-10-13,5.22
1413244800000,2014-10-14,4.86
1413331200000,2014-10-15,4.52
1413417600000,2014-10-16,4.21
1413504000000,2014-10-17,3.92
1413763200000,2014-10-20,3.65
1413849600000,2014-10-21,3.4
1413936000000,2014-10-22,3.17
1414022400000,2014-10-23,2.95
1414108800000,2014-10-24,2.75
1414368000000,2014-10-27,2.56
1414454400000,2014-10-28,2.39
1414540800000,2014-10-29,2.23
1414627200000,2014-10-30,2.08
1414713600000,2014-10-31,1.94
1414972800000,2014-11-03,2.07
1415059200000,2014-11-04,2.21
1415145600000,2014-11-05,2.36
1415232000000,2014-11-06,2.32
1415318400000,2014-11-07,2.32
1415577600000,2014-11-10,2.16
1415664000000,2014-11-11,2.01
1415750400000,2014-11-12,2.1
1415836800000,2014-11-13,1.96
1415923200000,2014-11-14,2.09
1416182400000,2014-11-17,1.96
1416268800000,2014-11-18,1.83
1401235200000,2014-05-28,10.7
1401321600000,2014-05-29,10.75
1401408000000,2014-05-30,10.65
1401753600000,2014-06-03,10.5
1401840000000,2014-06-04,10.45
1401926400000,2014-06-05,10.3
1402012800000,2014-06-06,10.55
1402272000000,2014-06-09,10.3
1402358400000,2014-06-10,10.25
1402444800000,2014-06-11,10.35
1402531200000,2014-06-12,10.35
1402617600000,2014-06-13,10.45
1402876800000,2014-06-16,10.3
1402963200000,2014-06-17,10.3
1403049600000,2014-06-18,10.15
1403136000000,2014-06-19,10.15
1403222400000,2014-06-20,10.2
1403481600000,2014-06-23,10.05
1403568000000,2014-06-24,10.05
1403654400000,2014-06-25,10.05
1403740800000,2014-06-26,10.3
1403827200000,2014-06-27,10.1
1404086400000,2014-06-30,10.2
1404172800000,2014-07-01,10.4
1404259200000,2014-07-02,10.7
1404345600000,2014-07-03,10.6
1404432000000,2014-07-04,10.45
1404691200000,2014-07-07,10.35
1404777600000,2014-07-08,11.05
1404864000000,2014-07-09,11
1404950400000,2014-07-10,11.1
1405036800000,2014-07-11,10.7
1405296000000,2014-07-14,10.9
1405382400000,2014-07-15,11.65
1405468800000,2014-07-16,11.95
1405555200000,2014-07-17,11.9
1405641600000,2014-07-18,11.95
1405900800000,2014-07-21,11.75
1405987200000,2014-07-22,11.75
1406160000000,2014-07-24,11.9
1406246400000,2014-07-25,11.85
1406505600000,2014-07-28,11.8
1406592000000,2014-07-29,11.2
1406678400000,2014-07-30,11.4
1406764800000,2014-07-31,11.3
1406851200000,2014-08-01,11.25
1407110400000,2014-08-04,11.2
1407196800000,2014-08-05,11.2
1407283200000,2014-08-06,11.35
1407369600000,2014-08-07,11.1
1407456000000,2014-08-08,10.9
1407715200000,2014-08-11,11.15
1407801600000,2014-08-12,11
1407888000000,2014-08-13,10.95
1407974400000,2014-08-14,10.9
1408060800000,2014-08-15,10.55
1408320000000,2014-08-18,10.4
1408406400000,2014-08-19,10.15
1408492800000,2014-08-20,10.1
1408579200000,2014-08-21,9.71
1408665600000,2014-08-22,9.83
1408924800000,2014-08-25,9.87
1409011200000,2014-08-26,9.85
1409097600000,2014-08-27,10.1
1409184000000,2014-08-28,10.05
1409270400000,2014-08-29,10.15
1409529600000,2014-09-01,10.15
1409616000000,2014-09-02,9.95
1409702400000,2014-09-03,9.69
1409788800000,2014-09-04,9.75
1409875200000,2014-09-05,9.77
1410220800000,2014-09-09,9.77
1410307200000,2014-09-10,9.6
1410393600000,2014-09-11,9.65
1410480000000,2014-09-12,9.51
1410739200000,2014-09-15,9.05
1410825600000,2014-09-16,9.03
1410912000000,2014-09-17,9.03
1410998400000,2014-09-18,8.9
1411084800000,2014-09-19,8.91
1411344000000,2014-09-22,8.63
1411430400000,2014-09-23,8.76
1411516800000,2014-09-24,8.15
1411603200000,2014-09-25,7.58
1411689600000,2014-09-26,7.05
1411948800000,2014-09-29,7.04
1412035200000,2014-09-30,6.55
1412121600000,2014-10-01,6.4
1412208000000,2014-10-02,6.84
1412294400000,2014-10-03,6.61
1412553600000,2014-10-06,6.73
1412640000000,2014-10-07,6.47
1412726400000,2014-10-08,6.02
1412812800000,2014-10-09,5.61
1413158400000,2014-10-13,5.22
1413244800000,2014-10-14,4.86
1413331200000,2014-10-15,4.52
1413417600000,2014-10-16,4.21
1413504000000,2014-10-17,3.92
1413763200000,2014-10-20,3.65
1413849600000,2014-10-21,3.4
1413936000000,2014-10-22,3.17
1414022400000,2014-10-23,2.95
1414108800000,2014-10-24,2.75
1414368000000,2014-10-27,2.56
1414454400000,2014-10-28,2.39
1414540800000,2014-10-29,2.23
1414627200000,2014-10-30,2.08
1414713600000,2014-10-31,1.94
1414972800000,2014-11-03,2.07
1415059200000,2014-11-04,2.21
1415145600000,2014-11-05,2.36
1415232000000,2014-11-06,2.32
1415318400000,2014-11-07,2.32
1415577600000,2014-11-10,2.16
1415664000000,2014-11-11,2.01
1415750400000,2014-11-12,2.1
1415836800000,2014-11-13,1.96
1415923200000,2014-11-14,2.09
1416182400000,2014-11-17,1.96
1416268800000,2014-11-18,1.83
