timestamp,timestring,Close_D
1433203200000,2015-06-02,5.18
1433289600000,2015-06-03,5.22
1433376000000,2015-06-04,5.4
1433462400000,2015-06-05,5.41
1433721600000,2015-06-08,5.74
1433808000000,2015-06-09,5.75
1433894400000,2015-06-10,5.67
1433980800000,2015-06-11,5.51
1434067200000,2015-06-12,5.47
1434326400000,2015-06-15,5.3
1434412800000,2015-06-16,5.19
1434499200000,2015-06-17,5.19
1434585600000,2015-06-18,5.24
1434931200000,2015-06-22,5.46
1435017600000,2015-06-23,5.43
1435104000000,2015-06-24,5.44
1435190400000,2015-06-25,5.4
1435276800000,2015-06-26,5.35
1435536000000,2015-06-29,5.38
1435622400000,2015-06-30,5.47
1435708800000,2015-07-01,5.62
1435795200000,2015-07-02,5.55
1435881600000,2015-07-03,5.53
1436140800000,2015-07-06,5.5
1436227200000,2015-07-07,5.5
1436313600000,2015-07-08,5.49
1436400000000,2015-07-09,5.37
1436745600000,2015-07-13,5.4
1436832000000,2015-07-14,5.44
1436918400000,2015-07-15,5.44
1437004800000,2015-07-16,5.44
1437091200000,2015-07-17,5.47
1437350400000,2015-07-20,5.44
1437436800000,2015-07-21,5.41
1437523200000,2015-07-22,5.41
1437609600000,2015-07-23,5.35
1437696000000,2015-07-24,5.11
1437955200000,2015-07-27,4.51
1438041600000,2015-07-28,4.28
1438128000000,2015-07-29,4.06
1438214400000,2015-07-30,4.01
1438300800000,2015-07-31,3.99
1438560000000,2015-08-03,3.77
1438646400000,2015-08-04,3.72
1438732800000,2015-08-05,3.63
1438819200000,2015-08-06,3.65
1438905600000,2015-08-07,3.55
1439164800000,2015-08-10,3.5
1439251200000,2015-08-11,3.54
1439337600000,2015-08-12,3.4
1439424000000,2015-08-13,3.37
1439510400000,2015-08-14,3.29
1439769600000,2015-08-17,3.26
1439856000000,2015-08-18,3.14
1439942400000,2015-08-19,3
1440028800000,2015-08-20,3.04
1440115200000,2015-08-21,2.99
1440374400000,2015-08-24,2.57
1440460800000,2015-08-25,2.64
1440547200000,2015-08-26,2.69
1440633600000,2015-08-27,2.91
1440720000000,2015-08-28,2.9
1440979200000,2015-08-31,2.86
1441065600000,2015-09-01,2.79
1441152000000,2015-09-02,2.74
1441238400000,2015-09-03,2.81
1441324800000,2015-09-04,3.26
1441584000000,2015-09-07,3.3
1441670400000,2015-09-08,3.32
1441756800000,2015-09-09,3.44
1441843200000,2015-09-10,3.24
1441929600000,2015-09-11,3.22
1442188800000,2015-09-14,3.08
1442275200000,2015-09-15,3.09
1442361600000,2015-09-16,3.11
1442448000000,2015-09-17,3.21
1442534400000,2015-09-18,3.25
1442793600000,2015-09-21,3.25
1442880000000,2015-09-22,3.17
1442966400000,2015-09-23,3.21
1443052800000,2015-09-24,3.16
1443139200000,2015-09-25,3.13
1443571200000,2015-09-30,3
1443657600000,2015-10-01,3.01
1443744000000,2015-10-02,3
1444003200000,2015-10-05,2.95
1444089600000,2015-10-06,2.9
1444176000000,2015-10-07,2.96
1444262400000,2015-10-08,2.99
1444608000000,2015-10-12,2.98
1444694400000,2015-10-13,3
1444780800000,2015-10-14,3.02
1444867200000,2015-10-15,2.96
1444953600000,2015-10-16,2.91
1445212800000,2015-10-19,2.85
1445299200000,2015-10-20,2.83
1445385600000,2015-10-21,2.89
1445472000000,2015-10-22,2.84
1445558400000,2015-10-23,2.83
1445817600000,2015-10-26,2.8
1445904000000,2015-10-27,2.7
1445990400000,2015-10-28,2.71
1446076800000,2015-10-29,2.26
1446163200000,2015-10-30,1.97
1446422400000,2015-11-02,1.9
1446508800000,2015-11-03,2
1446595200000,2015-11-04,1.75
1446681600000,2015-11-05,1.37
1446768000000,2015-11-06,0.52
1447027200000,2015-11-09,0.59
1447113600000,2015-11-10,0.57
1447200000000,2015-11-11,0.42
1447286400000,2015-11-12,0.42
1447372800000,2015-11-13,0.39
1447632000000,2015-11-16,0.43
1447718400000,2015-11-17,0.43
1447804800000,2015-11-18,0.42
1447891200000,2015-11-19,0.45
1447977600000,2015-11-20,0.5
1448236800000,2015-11-23,0.51
1433116800000,2015-06-01,5.1
1433203200000,2015-06-02,5.18
1433289600000,2015-06-03,5.22
1433376000000,2015-06-04,5.4
1433462400000,2015-06-05,5.41
1433721600000,2015-06-08,5.74
1433808000000,2015-06-09,5.75
1433894400000,2015-06-10,5.67
1433980800000,2015-06-11,5.51
1434067200000,2015-06-12,5.47
1434326400000,2015-06-15,5.3
1434412800000,2015-06-16,5.19
1434499200000,2015-06-17,5.19
1434585600000,2015-06-18,5.24
1434931200000,2015-06-22,5.46
1435017600000,2015-06-23,5.43
1435104000000,2015-06-24,5.44
1435190400000,2015-06-25,5.4
1435276800000,2015-06-26,5.35
1435536000000,2015-06-29,5.38
1435622400000,2015-06-30,5.47
1435708800000,2015-07-01,5.62
1435795200000,2015-07-02,5.55
1435881600000,2015-07-03,5.53
1436140800000,2015-07-06,5.5
1436227200000,2015-07-07,5.5
1436313600000,2015-07-08,5.49
1436400000000,2015-07-09,5.37
1436745600000,2015-07-13,5.4
1436832000000,2015-07-14,5.44
1436918400000,2015-07-15,5.44
1437004800000,2015-07-16,5.44
1437091200000,2015-07-17,5.47
